Year,County,usage_wy,usage_w,usage_c,usage_wn,usage_sp,usage_sm,usage_fa,Tmean_wy,Tmean_w,Tmean_c,Tmean_wn,Tmean_sp,Tmean_sm,Tmean_fa,TotalP_wy,TotalP_w,TotalP_c,TotalP_wn,TotalP_sp,TotalP_sm,TotalP_fa,gini_wy,gini_w,gini_c,gini_wn,gini_sp,gini_sm,gini_fa,BEA_PI_DT,AgPayCBP,AgLC,GDP_Ag,USDA_PriceRatio
2012,Smyth,0,0,0,0,0,0,0,12.42727167,18.33562875,6.518914584,3.256719945,13.42612102,20.95978166,10.8475628,1223.151109,620.9408617,602.2102471,294.6263908,336.2281694,278.5614742,211.9772644,0.792998391,0.789613588,0.795215912,0.79104654,0.740833121,0.793683264,0.862203944,89.99607843,NA,0.233509305,65.17144645,5.778998779
2012,Southampton + Franklin,14.53466667,13.33641667,1.19825,0.165833333,1.371333333,9.841333333,2.818416667,16.15433995,22.00303013,10.30564978,6.966886332,16.48678743,25.17906022,14.61006928,1223.827336,798.3281516,425.4991847,153.9499573,282.7810641,509.3247755,240.0497114,0.835549015,0.821738679,0.839617133,0.868369393,0.799538656,0.813696595,0.865053176,413.9871148,20720,0.39196418,65.17144645,5.778998779
2012,Spotsylvania + Fredericksburg,3.57,3.56,0.01,0,0,3.52,1.58,15.14983129,21.56612865,8.73353393,5.12097012,15.80055452,24.87984352,13.72265591,977.4660843,478.4329819,499.0331024,242.1533051,245.6913889,216.3838119,238.8368865,0.833318616,0.799854544,0.859936511,0.880133533,0.800101065,0.804499488,0.894755168,1141.973669,4790,0.206753689,65.17144645,5.778998779
2012,Stafford,0,0,0,0,0,0,0,15.21757694,21.764378,8.670775889,5.008500142,15.75731284,25.21388164,13.70395178,1039.404282,551.2557128,488.1485695,244.7260087,281.1738057,218.8375928,263.7997651,0.842987489,0.814811461,0.869202943,0.892190852,0.832599369,0.806397127,0.891556886,2299.070588,830,0.165913436,65.17144645,5.778998779
2012,Suffolk,17.48914286,13.31,4.179142857,1.362428571,4.317142857,7.901428571,5.131428571,16.52434384,22.21643309,10.83225459,7.423892755,16.76883843,25.31262748,15.16190363,1170.573872,801.1479295,369.4259427,142.7141385,332.7131606,486.7204415,297.1762377,0.837250237,0.815646987,0.846467489,0.877691803,0.789313511,0.809587323,0.886863857,3019.353501,NA,0.270914031,65.17144645,5.778998779
2012,Surry,6.163,4.51,1.653,0.759666667,0.473833333,4.011833333,0.758333333,16.40241364,22.29520551,10.50962177,6.980444285,16.63338194,25.52528696,14.93884438,1167.537461,754.5848084,412.952653,145.7772034,225.941903,495.6855461,267.3181646,0.843174435,0.83719244,0.837681977,0.859059053,0.806081578,0.823168245,0.886587309,2131.47619,NA,0.254846699,65.17144645,5.778998779
2012,Sussex,8.877166667,7.870636364,1.662416667,0.714916667,1.474909091,5.892636364,1.513636364,15.94531954,21.92946031,9.961178767,6.567800907,16.33948638,25.17239481,14.36484421,1059.709439,651.5065748,408.2028638,149.2440035,239.1687305,384.6773571,224.8856133,0.835047821,0.824901493,0.838645474,0.863864464,0.802529351,0.819139583,0.874758806,-9.338935574,NA,0.214974669,65.17144645,5.778998779
2012,Virginia Beach,0,0,0,0,0,0,0,17.15306593,22.77057415,11.53555771,8.08584141,16.99130234,25.89498494,16.56578505,1093.907227,719.8935322,374.0136949,158.6764749,393.2026816,403.0408294,338.6199891,0.854005499,0.84769649,0.847737558,0.853907246,0.828871887,0.821849669,0.923253025,1366.788796,4960,0.176266372,65.17144645,5.778998779
2012,Westmoreland,75.428,70.948,4.48,1.14,8.86,52.714,13.454,15.88158298,22.29314077,9.470025193,5.868680274,16.10556603,25.71543068,14.62861629,850.9859749,488.1459727,362.8400022,163.2001383,204.5214339,253.0584458,290.8761505,0.852214405,0.845595369,0.856256437,0.857944836,0.841666497,0.840752342,0.907951922,1046.787675,NA,0.301104702,65.17144645,5.778998779
2013,Accomack,31.90918605,30.88675581,1.022430233,0.184709302,2.022046512,26.40815116,3.34827907,14.95065857,21.68049043,8.183849608,5.81932654,12.87706398,25.34507536,16.64850913,1256.731195,518.4110041,738.320191,332.4744046,272.3296939,325.5856625,224.5447557,0.853590441,0.819181007,0.874692001,0.845786019,0.835465954,0.763921706,0.897848042,1374.784034,1700,0.255675079,296.4062741,7.1001221
2013,Albemarle + Charlottesville,0.72,0,0.72,0,0,0,0,12.85660738,19.71065286,5.964902305,3.786136267,11.46799146,23.02926123,13.19950931,1229.512904,758.385489,471.1274154,246.7606576,297.2563327,527.2532265,211.3696969,0.841025322,0.804213081,0.877283116,0.88081493,0.817181018,0.751846584,0.914609075,-940.4369748,15760,0.229765612,296.4062741,7.1001221
2013,Alleghany + Covington,0,0,0,0,0,0,0,11.00138438,17.95694228,4.007609126,1.913672404,9.61901678,21.04528189,11.6041892,1039.181472,673.249771,365.9317011,222.7063506,303.6455399,411.752608,152.4210835,0.836035026,0.796269209,0.873632302,0.864606116,0.831569197,0.741444333,0.891580569,-1086.058824,1900,0.06432,296.4062741,7.1001221
2013,Amelia,3.3,0,3.3,1.5,0,0,0,13.68654453,20.72430933,6.610110693,4.634955653,12.3692077,23.98604225,14.18223579,1168.96337,651.6270753,517.3362942,307.7858256,301.2388227,411.973164,193.1296016,0.835838535,0.815720058,0.853783023,0.841205337,0.808494041,0.783955005,0.913770342,925.5983193,13350,0.240518289,296.4062741,7.1001221
2013,"Augusta, Staunton + Waynesboro",27.49516667,15.4897,12.00546667,6.1021,7.256933333,8.265033333,4.481566667,11.49207407,18.36360888,4.582783572,2.601679182,10.0828129,21.55589311,11.67404891,1006.053333,632.2704824,373.782851,195.8310279,284.8273679,423.2196917,158.7090012,0.842979904,0.79790739,0.886610125,0.888237502,0.831843043,0.739382575,0.904097845,-536.9487395,2930,0.385061882,296.4062741,7.1001221
2013,Bedford,5.775,4.75,1.025,0.085,1.205,2.87,1.615,12.91828706,19.6668043,6.13269006,4.094852355,11.61073933,22.84016955,13.1159189,1227.406736,752.1973277,475.2094081,308.4293602,348.0235886,443.052731,213.4182218,0.831906689,0.786139853,0.875509741,0.875922795,0.822357036,0.72356089,0.901592855,-788.4815126,21750,0.277789883,296.4062741,7.1001221
2013,Brunswick,10.905,6.505,4.4,1.94,2.455,3.75,2.76,14.2590529,21.17931125,7.300771161,5.417668339,12.73452375,24.4295536,15.00908357,1101.646784,629.6298403,472.0169442,295.5632039,251.1038222,424.2550583,188.6836883,0.835090538,0.820547542,0.848238069,0.834030319,0.828963562,0.774435155,0.908146038,395.7218487,97870,0.204893355,296.4062741,7.1001221
2013,Buckingham,0,0,0,0,0,0,0,13.33896775,20.28283592,6.35694645,4.312968442,11.98328123,23.58249274,13.68864026,1182.619641,723.0256993,459.593942,268.7733255,289.1416394,499.7646167,183.65538,0.82488202,0.790452215,0.857554228,0.857235266,0.796044836,0.745391928,0.903541131,-37.94117647,32230,0.207169998,296.4062741,7.1001221
2013,Campbell + Lynchburg,38.87333333,32.88,5.993333333,0,10.64333333,15.73666667,14.33666667,13.13288168,20.03413774,6.193706624,4.173777052,11.81103267,23.30707603,13.41717566,1124.040754,648.6090072,475.431747,322.5938243,309.7095176,390.9039015,172.9975663,0.833120401,0.803646311,0.86204111,0.858305232,0.828521958,0.74403744,0.915753443,-615.4571429,13610,0.237308657,296.4062741,7.1001221
2013,Caroline,32.31555556,31.64,0.675555556,0,2.011111111,23.77333333,6.211111111,13.92710822,20.98729825,6.828125927,4.590359305,12.51933483,24.39890422,14.40046396,1163.695052,635.7775485,527.9175039,255.6040788,307.2831794,413.3410023,192.424044,0.836519622,0.803586707,0.867224182,0.835750413,0.823043366,0.734277285,0.915730157,-208.6831933,4230,0.17477518,296.4062741,7.1001221
2013,Carroll + Galax,0,0,0,0,0,0,0,11.52526387,18.10188522,4.912507239,3.19386654,9.921859993,21.20480564,11.99151709,1480.326072,936.7694433,543.5566287,399.702884,324.0012524,626.4904391,213.9255897,0.831675544,0.774906487,0.886257101,0.866027311,0.830129455,0.71954383,0.894862049,-887.7857143,NA,0.364555827,296.4062741,7.1001221
2013,Charles City,20.5025,20.2525,0.25,0.25,0.81325,18.564,0.87525,14.54365395,21.65550746,7.39272433,5.33243921,13.12320924,24.98535184,15.29455974,1316.882695,779.0653629,537.8173323,304.4736386,332.6066928,519.2846085,204.5088269,0.845356214,0.8195348,0.86808747,0.855880867,0.819526994,0.777942354,0.925923841,-1188.746218,10410,0.183295222,296.4062741,7.1001221
2013,Charlotte,7.125,1.375,5.75,0,0,0.75,2.625,13.67847791,20.61905682,6.69976396,4.771152898,12.24552751,23.91126934,14.09497398,1245.283975,730.8368644,514.4471107,337.526269,291.2161376,497.4648425,147.8253639,0.835470042,0.823406555,0.84481076,0.838029862,0.831925826,0.771893573,0.91384418,386.3966387,43580,0.247095666,296.4062741,7.1001221
2013,Chesapeake,4.5402,2.2512,2.289,1.1548,1.1136,1.0714,1.2526,15.49493312,22.27792425,8.674672817,6.662130979,13.96328425,25.57629316,16.39561873,1165.246784,593.5506686,571.696115,279.5098075,240.9362531,379.0580591,215.4671529,0.8429765,0.803698229,0.875565823,0.843868777,0.802410223,0.77903393,0.900099002,-428.3310924,1510,0.28299938,296.4062741,7.1001221
2013,Chesterfield,7.033333333,5.566666667,1.466666667,0,1.833333333,3.233333333,1.8,14.00150344,21.10151093,6.862484919,4.826829512,12.68444858,24.34285122,14.67702729,1170.86086,651.9757701,518.8850895,311.2350948,289.1485947,433.0544773,197.472988,0.836847063,0.809511587,0.860994288,0.844484486,0.817199502,0.761976905,0.923274281,-1239.45042,5460,0.075111429,296.4062741,7.1001221
2013,Clarke,14.19333333,13.06,1.133333333,0,1.133333333,8.82,4.34,11.85715601,19.02189344,4.653051887,2.276653943,10.40504421,22.5926895,12.34816234,983.5813534,486.9444223,496.6369312,215.5014612,227.2142929,314.9095922,228.7946397,0.871824073,0.843322738,0.895505589,0.891988967,0.845737664,0.797177024,0.923683451,818.1605042,5720,0.613645649,296.4062741,7.1001221
2013,Craig,0,0,0,0,0,0,0,11.09191539,17.93585189,4.210374849,2.230491373,9.680482658,21.05014546,11.59785009,1218.582455,767.4037314,451.1787236,285.2724678,330.1052614,480.6752381,180.2393723,0.840366218,0.801701292,0.877241422,0.870273532,0.818914833,0.765792974,0.895997937,814.7260504,510,0.134735769,296.4062741,7.1001221
2013,Culpeper,3.75525,3.24975,0.5055,0.2685,0.30425,2.70775,0.57975,13.08169399,20.18955849,5.934775295,3.593494865,11.75144747,23.69037886,13.6201074,1212.686615,698.9954995,513.6911153,222.1823257,285.139246,495.323042,231.5547337,0.868245773,0.846315933,0.889346263,0.887062046,0.838906626,0.808865154,0.910155266,-20.06218487,4580,0.436558462,296.4062741,7.1001221
2013,"Dinwiddie, Colonial Heights + Petersburg",0.152470588,0.1728,0,0,0,0.0864,0.0864,14.1999329,21.25313207,7.107979876,5.136158708,12.79599884,24.47909616,14.99252465,1182.562015,649.2737436,533.2882716,331.4624472,282.1606627,423.8617454,208.4096701,0.850630747,0.834529732,0.865263839,0.849339702,0.826809772,0.795171046,0.923203196,-428.7621849,4840,0.217776778,296.4062741,7.1001221
2013,Essex,40.2475,40.2475,0,0,0,31.5575,8.69,14.06836585,21.1582192,6.939557253,4.680908129,12.61853529,24.6152719,14.60423047,1180.499142,615.9551568,564.5439856,257.6788481,301.8209694,409.1498712,191.8362763,0.836344121,0.80577005,0.863757512,0.828358419,0.818230373,0.743199085,0.913958466,853.3630252,NA,0.258014431,296.4062741,7.1001221
2013,"Fairfax, Fairfax City + Falls Church",0,0,0,0,0,0,0,13.05481714,20.27174699,5.798233834,3.304988345,11.6757855,23.8407892,13.48295398,1142.632649,624.5521748,518.0804737,208.4746047,233.2872643,420.5905244,287.7167484,0.8674532,0.838250998,0.894971749,0.874902291,0.841481904,0.802259027,0.912246905,-3834.62605,NA,0.044937229,296.4062741,7.1001221
2013,Floyd,13.488,7.845,5.643,1.28,4.079,3.309,3.248,10.83665492,17.39289731,4.244389228,2.456155827,9.336955469,20.45254982,11.26584028,1328.940882,793.4413405,535.4995411,383.0321309,325.0022984,492.1547422,213.9290621,0.836868318,0.783711063,0.88689469,0.87861029,0.83419292,0.730960594,0.881092355,-162.6722689,1880,0.351790913,296.4062741,7.1001221
2013,Franklin,0,0,0,0,0,0,0,15.04918033,21.96731557,8.093033358,6.12421681,13.61645251,25.24712323,15.68785317,1256.703923,701.3150933,555.3888295,297.878914,250.2274299,475.1322821,219.4672287,0.841857278,0.819234937,0.862218592,0.835931763,0.812548133,0.794523862,0.896283196,-1157.419328,12080,0.26391571,296.4062741,7.1001221
2013,Frederick + Winchester,0,0,0,0,0,0,0,11.41276088,18.57068204,4.215510483,1.905486623,9.964481476,22.14074783,11.86279856,1002.957477,532.6342786,470.3231986,210.7949944,240.9184691,333.5125124,217.8735108,0.861049797,0.826519145,0.892415021,0.872433056,0.851612052,0.760961368,0.918416635,-646.1781513,NA,0.382549955,296.4062741,7.1001221
2013,Gloucester,0,0,0,0,0,0,0,14.77488534,21.833899,7.677085899,5.575009684,13.27071828,25.15063167,16.02187976,1395.763875,756.7118391,639.0520361,314.4147692,290.4718141,519.6950738,195.4528082,0.853131764,0.825048448,0.87856011,0.857840644,0.820254861,0.787882699,0.914109229,1.109243697,1080,0.172325005,296.4062741,7.1001221
2013,Goochland,0,0,0,0,0,0,0,13.21342105,20.27398114,6.114066668,3.989392517,11.84313853,23.63495841,13.69854081,1250.469286,775.5205326,474.9487535,255.9756662,314.6729243,527.0591509,205.4465594,0.828186844,0.794986369,0.858112714,0.845326945,0.804157012,0.753148571,0.903143617,-456.5277311,4580,0.225830565,296.4062741,7.1001221
2013,Greene,0,0,0,0,0,0,0,12.73708245,19.54271145,5.894059887,3.672761681,11.28268603,22.89495345,13.17190254,1238.551322,739.9923977,498.5589247,235.6993476,366.7334297,442.5172496,247.3024409,0.867913817,0.846194631,0.88881517,0.891096253,0.86032442,0.795785611,0.912669872,512.9117647,NA,0.257850985,296.4062741,7.1001221
2013,Greensville + Emporia,8.836666667,8.506666667,0.33,0,2.716666667,4.656666667,1.48,14.34140131,21.24107297,7.40381936,5.489402211,12.89892406,24.45719094,15.12417646,1148.768368,675.8896335,472.8787341,299.9015751,253.086701,449.8011919,203.4798729,0.840891027,0.829649494,0.850178947,0.835890446,0.829440344,0.798182544,0.898754257,1093.758824,7270,0.268570065,296.4062741,7.1001221
2013,Halifax,0.00625,0.00625,0,0,0.00625,0,0,13.74020478,20.5748689,6.867987558,4.995334725,12.27398768,23.82718673,14.18864992,1212.345198,707.2021392,505.1430591,337.43667,289.2707209,474.9073185,129.0574043,0.831330716,0.814718984,0.84606772,0.833114102,0.841126395,0.749993614,0.911977195,699.4705882,36990,0.244273256,296.4062741,7.1001221
2013,Hanover,29.73878571,26.72307143,3.015714286,0.271428571,3.973071429,16.53571429,6.946714286,13.85459256,20.94938824,6.720814485,4.544282202,12.47421779,24.32598158,14.36683963,1205.56756,697.7045784,507.8629819,266.9512149,319.5708268,463.5030942,201.8996884,0.834095047,0.80329903,0.862689379,0.841008497,0.818345469,0.749564494,0.915506602,-99.93613445,14230,0.262857143,296.4062741,7.1001221
2013,Henrico,18.51633333,18.00333333,0.513,0.07,0.546666667,12.15333333,5.613333333,14.20697217,21.34260306,7.032134506,4.916059119,12.81036537,24.70207256,14.83728469,1237.638777,706.4796563,531.159121,287.9783654,328.5832421,471.0038101,211.1584056,0.832312311,0.799078566,0.861674947,0.845744006,0.816878584,0.744381589,0.924888877,-256.4798319,NA,0.079960804,296.4062741,7.1001221
2013,Henry + Martinsville,0,0,0,0,0,0,0,13.27220616,20.04914087,6.458035548,4.57328965,11.83057281,23.27951891,13.67580045,1217.438785,717.8009773,499.6378074,359.1988751,288.6463539,447.6198722,181.9038994,0.830825544,0.785271415,0.873525359,0.856567191,0.832131436,0.728080761,0.917466094,-370.4689076,NA,0.150740242,296.4062741,7.1001221
2013,Isle of Wight,5.143555556,2.699444444,2.444111111,1.254,1.181,1.365444444,1.392777778,15.01375955,21.87290276,8.116928749,6.07658589,13.50874399,25.14959658,15.80609046,1276.541359,678.2548142,598.2865445,298.7586291,263.059363,434.4381878,247.0369084,0.841251293,0.808581435,0.869666674,0.847143676,0.813276417,0.776128165,0.89791716,927.1310924,NA,0.376977349,296.4062741,7.1001221
2013,King and Queen,48.45,46.66,1.79,0.426666667,2.533333333,42.83,2.8,14.27695688,21.38266417,7.132207244,4.960620269,12.85916785,24.76005096,15.04920753,1237.005765,665.2346515,571.7711137,275.420989,316.7021161,434.9116751,201.5842898,0.837053713,0.80655031,0.863454327,0.837430877,0.811319849,0.754840737,0.914604988,-958.9563025,25080,0.190733077,296.4062741,7.1001221
2013,King George,47.595,95.19,0,0,0,67.36,27.83,13.85086917,20.92045136,6.742443121,4.387602192,12.37436869,24.46346473,14.21401696,1098.84538,580.8721825,517.9731975,244.7047615,260.1444083,383.0553219,210.935781,0.842411112,0.80856825,0.872514074,0.835525009,0.834089995,0.733587026,0.909388316,855.1991597,NA,0.225777435,296.4062741,7.1001221
2013,King William,23.656125,21.759875,1.89625,0.125125,0.62525,16.620875,4.63875,14.30244479,21.39588937,7.170025239,5.004324964,12.94413236,24.73212379,14.95552834,1224.825037,674.2303622,550.5946743,274.3992048,334.0282659,436.4768546,201.9783591,0.832837712,0.800869322,0.861452901,0.836810023,0.813205376,0.74502784,0.916770607,-1457.542857,NA,0.248985458,296.4062741,7.1001221
2013,Loudoun,0.0416,0.02925,0.0182,0.0088,0.00575,0.0195,0.01475,12.19349065,19.4296197,4.917602656,2.445198179,10.81218416,23.05310299,12.59985862,1034.362552,482.9182725,551.44428,220.9380842,232.6137589,310.3340009,273.0091417,0.868890521,0.832151847,0.896584881,0.888282854,0.840781585,0.792535101,0.922878138,846.3319328,21560,0.531531948,296.4062741,7.1001221
2013,Lunenburg,0,0,0,0,0,0,0,13.92179137,20.85468169,6.95080824,5.061989704,12.42326494,24.12248329,14.50575067,1158.152114,646.9996824,511.1524314,317.8312975,265.8958742,457.6572695,149.5723321,0.833427554,0.819217372,0.845631055,0.834890554,0.839002973,0.756279988,0.91595986,360.8831933,16170,0.251514472,296.4062741,7.1001221
2013,Madison,0,0,0,0,0,0,0,12.65885721,19.49316212,5.787001176,3.601478583,11.11237165,22.93013227,13.14990783,1228.083065,716.7506428,511.3324223,223.320855,316.7221321,476.0679554,253.5982004,0.866985756,0.840345106,0.892922654,0.890899723,0.843042555,0.802016562,0.916547897,2520.369748,10870,0.342976751,296.4062741,7.1001221
2013,Mathews,1.638,0,1.638,0.511,0,0,0,14.83015806,21.77674093,7.845407148,5.73548341,13.22739574,25.12985375,16.24007467,1387.944529,664.5692391,723.3752904,336.1192374,271.1908326,456.1242917,215.4424098,0.865562325,0.847021258,0.880183336,0.854287506,0.827658222,0.81910117,0.915603539,-2145.835294,NA,0.155405405,296.4062741,7.1001221
2013,Mecklenburg,7.03,3.33,3.7,0,0,0,5.88,14.44201731,21.37081467,7.475149632,5.589092447,12.87747216,24.65611996,15.07455019,1128.794196,651.7080042,477.0861922,306.6087832,279.048996,423.8541852,150.2139134,0.824815439,0.811300864,0.836876757,0.817873859,0.839053714,0.748114141,0.906474932,457.5605042,25290,0.288756388,296.4062741,7.1001221
2013,Middlesex,4.8315,4.66825,0.16325,0.058,0.09725,2.073,2.62125,14.5654177,21.64301398,7.448933534,5.323452479,13.02735271,25.02733011,15.72446407,1312.856432,685.1010738,627.7553583,285.6199188,289.105823,470.3243332,196.0381915,0.854335778,0.830163821,0.874850224,0.85210045,0.827035047,0.786043028,0.915558558,-9.068907563,3740,0.282823129,296.4062741,7.1001221
2013,Montgomery + Radford,7.2325,5.98,1.2525,0.76,0.96,0.92,4.79,11.3604243,18.18671891,4.496622566,2.635452753,9.88719758,21.33421274,11.76975338,1176.390774,712.7020433,463.6887311,313.9086495,313.2965585,436.3768716,186.3693943,0.83359936,0.788753916,0.877347862,0.87142387,0.80695552,0.751843078,0.894047153,-283.4008403,NA,0.260113857,296.4062741,7.1001221
2013,Nelson,26.16185714,24.97183333,4.757428571,0.739,7.890333333,13.50516667,10.267,12.87446332,19.6569073,6.054753173,3.934977801,11.55462968,22.83577051,13.18255686,1214.709558,788.6663386,426.0432191,244.430647,315.2344582,539.156159,176.689899,0.824707919,0.775656003,0.872567776,0.875048615,0.806156857,0.714350872,0.911090241,1239.133613,22490,0.15145334,296.4062741,7.1001221
2013,New Kent,9.52,9.2,0.32,0.05,1.59,6.79,1.18,14.41220062,21.56586295,7.219232456,5.114913501,12.99153275,24.93879372,15.19199767,1271.419377,741.3930122,530.0263645,279.7792362,335.7799917,485.8930042,196.0659803,0.837129292,0.806109304,0.864799417,0.852589912,0.808294195,0.762253511,0.921089372,2061.678992,9950,0.141912402,296.4062741,7.1001221
2013,Northampton,13.86161818,13.17558182,0.686036364,0.0518,1.997690909,9.6486,2.347472727,14.80393095,21.4197911,8.151719919,5.872446902,12.71901359,24.92779001,16.69442358,1189.940008,502.4590512,687.4809573,332.3014573,252.7513144,322.7327054,155.5705941,0.865992865,0.851808871,0.874288995,0.85177431,0.834482281,0.823404999,0.890801284,-1049.980672,59510,0.266749723,296.4062741,7.1001221
2013,Northumberland,3.992,2.01,1.982,0.817,0.792,1.107,1.245,14.27848871,21.2880145,7.230449032,4.97058209,12.60159975,24.78481993,15.30419585,1310.653124,652.4276076,658.2255163,267.3966812,286.4265372,439.9321961,242.274892,0.854863306,0.828887765,0.877069538,0.835828439,0.820807796,0.782729982,0.911513915,13.30588235,6620,0.261342207,296.4062741,7.1001221
2013,Nottoway,0,0,0,0,0,0,0,13.75061987,20.70605405,6.756969024,4.840508926,12.34289421,23.92274477,14.32515713,1173.424097,642.3862652,531.0378315,321.2347982,288.8084856,421.0174929,180.0756207,0.838891625,0.827199583,0.849182201,0.838032476,0.821690361,0.788267106,0.914530189,424.7621849,2850,0.212533232,296.4062741,7.1001221
2013,Orange,1.8,1.8,0,0,0,1.8,0,13.07525886,20.1749878,5.936520429,3.677358725,11.62114511,23.66146382,13.63149407,1210.927817,735.828558,475.0992588,216.3326954,313.3823429,490.6831115,204.5106426,0.86070152,0.836590522,0.884062461,0.877873859,0.842599329,0.795189883,0.90440533,-503.405042,42730,0.36185596,296.4062741,7.1001221
2013,Page,3.735714286,3.37,0.365714286,0.071428571,0.551428571,2.03,1.082857143,12.05165937,18.97584567,5.089428091,2.963799732,10.61985665,22.29660683,12.61557476,1032.837048,621.4741588,411.3628895,183.2339103,261.2272576,402.1520388,215.0404661,0.86163725,0.826606594,0.895998678,0.892540324,0.861664306,0.759699873,0.898423402,412.1915966,NA,0.288275119,296.4062741,7.1001221
2013,Patrick,0,0,0,0,0,0,0,12.56431774,19.08722691,6.005568409,4.122069231,11.1026482,22.1419962,13.07360001,1509.66642,935.1790107,574.4874092,411.1242754,379.6070796,579.7169224,221.1922483,0.826882147,0.773185599,0.877900347,0.858825477,0.840018969,0.703423426,0.906620832,227.2243697,NA,0.223192577,296.4062741,7.1001221
2013,Pittsylvania + Danville,0,0,0,0,0,0,0,13.17050971,19.95607135,6.347664761,4.428397944,11.76040268,23.21587955,13.54078474,1227.560865,722.1114195,505.4494454,349.0724668,284.8894026,472.7409859,168.13507,0.821720199,0.786170867,0.856417725,0.848206578,0.829328713,0.72553685,0.908744406,-49.95294118,17530,0.29100829,296.4062741,7.1001221
2013,Powhatan,0.166666667,0.166666667,0,0,0,0.166666667,0,13.40320455,20.43015887,6.3376406,4.297947251,12.08990206,23.71158603,13.89664242,1196.895339,722.0354631,474.8598761,276.9272773,283.9141819,493.4367657,204.1429623,0.828069734,0.795443915,0.857137942,0.841140571,0.801071555,0.755185703,0.905189556,44.18151261,1720,0.21882483,296.4062741,7.1001221
2013,Prince Edward,0,0,0,0,0,0,0,13.63414091,20.60677224,6.623198425,4.694453671,12.24746162,23.87414222,14.06318993,1215.334339,693.0192093,522.3151302,318.9531139,291.4188155,464.4418706,167.4870059,0.82535586,0.804823586,0.843359693,0.844658768,0.804205099,0.758122131,0.918881694,600.0941176,20230,0.203665849,296.4062741,7.1001221
2013,Prince George + Hopewell,0,0,0,0,0,0,0,14.3273197,21.39105496,7.224772701,5.214305493,12.90518338,24.64988399,15.0899184,1309.307112,769.8485273,539.4585848,324.4343431,324.1999399,504.8659675,222.4227333,0.855486616,0.835702611,0.873711724,0.857297373,0.832579966,0.797053776,0.930570207,99.52436975,NA,0.192707474,296.4062741,7.1001221
2013,"Prince William, Manassas + Manassas Park",13.334,13.034,0.3,0.0325,0.3875,5.859,9.667,12.82698057,20.09807673,5.515933331,3.061649476,11.41137,23.74449769,13.22390452,1108.165797,581.6062535,526.5595437,211.5150765,256.341748,376.6232096,267.0945411,0.87018198,0.843914048,0.893985639,0.878652267,0.844490904,0.814351543,0.912712231,-1620.752101,NA,0.201539916,296.4062741,7.1001221
2013,Richmond,0,0,0,0,0,0,0,14.26643689,21.42103287,7.072529946,4.998206074,12.88035849,24.76800296,14.894782,1207.723315,681.2983102,526.4250048,296.0199091,305.4515678,470.3112892,207.2284137,0.840806361,0.812640807,0.865556078,0.846607589,0.828108233,0.759815133,0.92757879,1743.22521,NA,0.263358779,296.4062741,7.1001221
2013,Richmond City,1.76,1.14,0.62,0.19,0.57,0.53,0.43,14.17631008,21.24184255,7.071956011,4.813145102,12.65653335,24.69998843,14.85170788,1185.486702,623.4753698,562.0113321,243.6874657,294.4088975,414.9791668,201.9921958,0.841458671,0.81079814,0.868465328,0.830653114,0.818286356,0.755246687,0.910677524,-1267.263025,NA,0.001180173,296.4062741,7.1001221
2013,Roanoke + Salem,0,0,0,0,0,0,0,12.17100452,18.92233549,5.382578318,3.453669732,10.73714342,22.08485319,12.54285732,1254.921809,782.8953688,472.0264405,323.3973057,322.2485877,502.965083,187.0243551,0.845352736,0.797884437,0.890262364,0.887013643,0.817480329,0.761651607,0.899829775,-712.5693277,NA,0.086700667,296.4062741,7.1001221
2013,"Rockbridge, Buena Vista + Lexington",0,0,0,0,0,0,0,11.84452542,18.71836085,4.932921664,2.884081064,10.54356191,21.86800517,12.03914866,1133.708688,702.8231403,430.8855477,255.072081,318.3491257,459.3049388,181.0830638,0.839790532,0.789490559,0.887357901,0.888215909,0.811975045,0.742006867,0.917268181,-656.5655462,4570,0.289957846,296.4062741,7.1001221
2013,Rockingham + Harrisonburg,4.654026316,3.889631579,0.764394737,0.357763158,0.537552632,2.686894737,1.363342105,11.5653614,18.477867,4.61487499,2.54607767,10.11233869,21.7981842,11.81823457,970.1440683,596.5623584,373.5817099,176.4358234,259.9688591,409.5341509,145.3828041,0.854473003,0.823707082,0.884569336,0.885402017,0.844688359,0.766817258,0.900173724,-386.0252101,2160,0.357611676,296.4062741,7.1001221
2013,Russell,0,0,0,0,0,0,0,11.45865243,18.32922692,4.550327529,2.797632014,9.877666182,21.28571695,12.17059531,1284.232532,768.078667,516.1538651,336.1163717,312.0382929,450.6749292,223.2172146,0.772374398,0.707596034,0.830365872,0.81140066,0.77206736,0.64818922,0.847480604,-68.1210084,3700,0.226882264,296.4062741,7.1001221
2013,Shenandoah,1,1,0,0,0,1,0,11.20085415,18.17467697,4.188713619,2.022880782,9.696476175,21.63774815,11.60973112,993.7696456,567.2329616,426.5366839,194.8160113,286.6159841,337.0239903,186.5322388,0.864093394,0.832302518,0.894704858,0.893580357,0.858887101,0.757859005,0.904914273,-129.9260504,NA,0.378042441,296.4062741,7.1001221
2013,Smyth,0,0,0,0,0,0,0,10.88430657,17.64513606,4.086329654,2.485365982,9.15385566,20.74711239,11.56949468,1314.288127,815.5922387,498.6958888,329.1186953,345.4892199,492.0296308,199.5816784,0.779837177,0.714523099,0.837133021,0.817193423,0.771715178,0.654231883,0.863332632,-122.3613445,NA,0.234522476,296.4062741,7.1001221
