"Year","County_Code","name","PPT","Irrigation","parm_Tot_Area","All_Irrigation_mg","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Large_Farm_unreported","C_tot_lg"
2013,197,"WYTHE",453.58,54,1061,61.01,3.16,2607.691248,0,57.85,0.0221843747968126
2013,43,"CLARKE",311.01,197,514,107.83,19.72,244.1499,42.88,45.23,0.185255042086849
2013,83,"HALIFAX",416.5,92,2617,256.38,21.85,717.093,0.05,234.48,0.32698687617924
2013,800,"SUFFOLK CITY",409.39,99,1167,123.03,11.49,34425.548815838,103.86,7.68,0.000223090125333505
2013,113,"MADISON",392.57,115,333,40.78,8.82,52.35381,0,31.96,0.610461779190473
2013,163,"ROCKBRIDGE",395.22,113,700,84.23,7.1,860.771516,0,77.13,0.0896056602319076
2013,810,"VIRGINIA BEACH CITY",382.93,125,431,57.37,8.65,10633.944637,0,48.72,0.00458155479110569
2013,15,"AUGUSTA",388.69,119,3813,483.18,25.22,3834.93158,272.9134,185.0466,0.0482529078132862
2013,45,"CRAIG",381.75,126,130,17.44,4.03,1079.777,0,13.41,0.012419231007884
2013,181,"SURRY",448.58,59,1472,92.48,4.08,74.123918,11.2,77.2,1.0414991824906
2013,159,"RICHMOND",370.5,138,243,35.71,3.09,97.00689,0,32.62,0.336264774594877
2013,153,"PRINCE WILLIAM",301.14,207,1173,258.56,19.62,22925.1907502,63.794,175.146,0.00763989281085794
2013,199,"YORK",469.98,38,41,1.66,1.66,6875.016903,0,0,0
2013,7,"AMELIA",344.9,163,886,153.79,18.92,34.932072,0,134.87,3.86092184855224
2013,119,"MIDDLESEX",360.52,147,651,101.9,4.07,74.3822,17.41,80.42,1.08117264614384
2013,109,"LOUISA",456.45,52,365,20.21,4.98,236.89296,0,15.23,0.0642906399582326
2013,111,"LUNENBURG",386.68,121,1484,191.21,7.86,160.405,0,183.35,1.14304416944609
2013,115,"MATHEWS",371.97,136,117,16.94,2.75,0.95117,0,14.19,14.9184688331213
2013,191,"WASHINGTON",448.48,60,836,53.41,9.9,2699.639,0,43.51,0.016116969713358
2013,29,"BUCKINGHAM",433.35,75,469,37.46,2.08,141.67,0,35.38,0.249735300345874
2013,33,"CAROLINE",400.95,107,3411,388.65,9,2088.19321,352.624,27.026,0.0129422889944173
2013,53,"DINWIDDIE",339.96,168,1885,337.22,20.57,22.43832,2.592,314.058,13.9965024119453
2013,141,"PATRICK",461.29,47,432,21.62,6.71,256.589,0,14.91,0.0581084925698296
2013,177,"SPOTSYLVANIA",378.04,130,346,47.9,10.94,4032.42184,0.07,36.89,0.00914834842775279
2013,35,"CARROLL",446.38,62,1086,71.7,3.96,351.5007,0,67.74,0.192716543665489
2013,57,"ESSEX",374.68,133,246,34.84,5.52,288.73802,160.99,-131.67,-0.456018919849904
2013,41,"CHESTERFIELD",386.88,121,571,73.57,5.93,31194.74348,20.6,47.04,0.00150794636378911
2013,125,"NELSON",463.64,44,1016,47.6,6.79,862.181221,194.146221,-153.33622,-0.177846856629692
2013,147,"PRINCE EDWARD",407.73,100,526,56.01,6.39,383.845,0,49.62,0.129270929672133
2013,97,"KING AND QUEEN",367.27,141,1221,183.33,9.61,148.32,145.63,28.09,0.189387810140237
2013,179,"STAFFORD",369.34,139,221,32.71,3.7,4106.518,0,29.01,0.00706437911632191
2013,107,"LOUDOUN",300.5,208,3666,811.99,53.6,2266.551629,0.1829,758.2071,0.334520109888042
2013,71,"GILES",426.94,81,193,16.65,2.76,24397.319,0,13.89,0.0005693248508166
2013,1,"ACCOMACK",325.59,182,9716,1883.01,11.24,3885.938636,2455.9686,-584.1986,-0.150336547928957
2013,127,"NEW KENT",410.58,97,495,51.13,1.86,5432.23891,47.8,1.47,0.000270606654890295
2013,185,"TAZEWELL",413.66,94,330,33.03,2.9,1479.415,0,30.13,0.020366158244982
2013,21,"BLAND",361.56,146,801,124.53,3.26,61.42263,0,121.27,1.97435375202918
2013,91,"HIGHLAND",365.88,142,20,3.02,1.36,2536.5408,0,1.66,0.000654434574835145
2013,61,"FAUQUIER",329.61,178,920,174.38,41.13,1081.42624,0,133.25,0.123216910290618
2013,69,"FREDERICK",319.36,189,520,104.65,32,1733.884263,0,72.65,0.0419001438275353
2013,17,"BATH",363.2,145,109,16.83,2.93,4687.6,0,13.9,0.00296527007423842
2013,3,"ALBEMARLE",443.84,64,1456,99.23,11.45,3691.724044,0,87.78,0.0237775085444604
2013,51,"DICKENSON",408.86,99,12,1.27,1.27,2198.487,0,0,0
2013,49,"CUMBERLAND",428.36,80,222,18.91,2.3,1.55031,0,16.61,10.7139862350111
2013,85,"HANOVER",441.71,66,3569,250.83,19.54,920.863018,387.737,-156.447,-0.169891717814647
2013,81,"GREENSVILLE",349.75,158,734,123.49,1.51,765.2002,26.56,95.42,0.124699392394304
2013,5,"ALLEGHANY",351.69,156,191,31.73,1.83,14453.7408,0,29.9,0.00206866861760798
2013,165,"ROCKINGHAM",355.67,152,5645,913.69,56.65,8510.58959,189.61575,667.42425,0.0784227982023981
2013,171,"SHENANDOAH",335.58,172,1110,203.3,22.89,2127.3073,10,170.41,0.0801059630641986
2013,145,"POWHATAN",429.28,79,230,19.35,2.69,49.46959,0.5,16.16,0.326665331166076
2013,175,"SOUTHAMPTON",433.76,74,3507,276.35,7.09,1426.428095,65.13,204.13,0.143105706285181
2013,139,"PAGE",365.8,142,1005,151.97,7.11,641.736,25.65,119.21,0.185761746263261
2013,133,"NORTHUMBERLAND",330.71,177,62,11.69,1.88,93.23522,0,9.81,0.105217749258274
2013,75,"GOOCHLAND",485.07,23,112,2.74,0.78,879.82863,0,1.96,0.00222770654780807
2013,65,"FLUVANNA",467.32,41,264,11.53,2.66,324.80702,0,8.87,0.0273085230731774
2013,95,"JAMES CITY",434.51,73,102,7.93,2.1,2436.65764,0,5.83,0.00239262172259867
2013,63,"FLOYD",394.45,114,779,94.57,23.79,57.593,12.113,58.667,1.01864809959544
2013,149,"PRINCE GEORGE",410.96,97,8,0.83,0.83,96.14484,0,0,0
2013,77,"GRAYSON",552.63,-45,619,-29.66,-3.69,20.02731,0,-25.97,-1.29672931611884
2013,131,"NORTHAMPTON",317.55,190,9338,1889.3,9.71,1050.15797,739.678419,1139.91158,1.08546677029933
2013,137,"ORANGE",412.16,96,1556,159.06,5.42,734.7035,1.8,151.84,0.206668404329093
2013,79,"GREENE",376.55,131,154,21.48,6.56,236.5888,0,14.92,0.0630630021370411
2013,195,"WISE",414.07,94,115,11.51,1.5,2710.2101,0,10.01,0.00369344059340639
2013,183,"SUSSEX",398.12,110,1645,192.69,2.93,249.0034,14.9,174.86,0.702239407172754
2013,87,"HENRICO",441.84,66,49,3.44,3.44,8744.904,51.54,-51.54,-0.00589371821577458
2013,101,"KING WILLIAM",388.39,120,2690,343.74,2.17,7530.540109,175.069,166.501,0.0221101006820227
2013,103,"LANCASTER",334.15,174,12,2.22,2.22,163.16106,0,0,0
2013,187,"WARREN",320.61,187,151,30.07,13.94,3284.985,0,16.13,0.00491022029019919
2013,9,"AMHERST",446.54,61,176,11.43,2.34,6247.357,0,9.09,0.00145501529686874
2013,155,"PULASKI",407.61,100,320,34.08,2.98,1609.155,0,31.1,0.0193269138150147
2013,19,"BEDFORD",390.62,117,676,84.22,19.81,6466.1927,11.55,52.86,0.00817482596830125
2013,173,"SMYTH",459.08,49,452,23.58,3.44,1888.6984,0,20.14,0.0106634283165592
2014,67,"FRANKLIN",271.69,236,1126,282.97,60.82,466.632626,0,222.15,0.476070440903976
2014,37,"CHARLOTTE",296.22,212,1454,328.24,45.6,58.483169,12.2,270.44,4.62423641919951
2014,99,"KING GEORGE",244.49,264,672,188.92,9.56,543.0164,160.32,19.04,0.0350633977169014
2014,135,"NOTTOWAY",254.93,253,457,123.12,14.82,375.044,0,108.3,0.288766118108809
2014,25,"BRUNSWICK",366.16,142,2115,319.81,19.05,642.34081,0,300.76,0.468224959893176
2014,161,"ROANOKE",371.66,136,96,13.9,11.88,4956.177789,0,2.02,0.000407572142485141
2014,36,"CHARLES CITY",279.3,229,1435,349.93,5.12,438.635894,413.107,-68.297,-0.155703171888619
2014,550,"CHESAPEAKE CITY",282.86,225,314,75.23,45.28,2132.5841,0,29.95,0.0140439947948594
2014,11,"APPOMATTOX",290.87,217,508,117.39,18.72,7.05,0,98.67,13.9957446808511
2014,73,"GLOUCESTER",332.32,176,98,18.37,10.87,481,0,7.5,0.0155925155925156
2014,47,"CULPEPER",314.87,193,1266,260.19,34.32,961.366139,44.5845,181.2855,0.188570714783621
2014,105,"LEE",352.92,155,1374,226.78,33.67,866.36975,0,193.11,0.222895593942425
2014,193,"WESTMORELAND",221.02,287,1673,511.29,37.29,1115.52556,764.65,-290.65,-0.260549834465469
2014,143,"PITTSYLVANIA",316.68,191,5606,1140.2,42.92,758.7,14.36,1082.92,1.42733623303018
2014,117,"MECKLENBURG",365.16,143,4163,633.92,35.94,672.538853,0,597.98,0.88913822202626
2014,121,"MONTGOMERY",260.51,247,384,101,10.78,9999.74204,34.245,55.975,0.00559764439683486
2014,89,"HENRY",282.88,225,525,125.79,9.58,1148.593,0,116.21,0.101175960501239
2014,93,"ISLE OF WIGHT",261.33,247,934,245.66,11.57,6374.76442,88.4,145.69,0.022854177880349
2014,169,"SCOTT",419.56,88,637,59.69,16.87,396.189,0,42.82,0.108079729623993
2014,167,"RUSSELL",354.57,153,251,40.89,19.23,234.0681,0,21.66,0.0925371718743391
2014,59,"FAIRFAX",305.93,202,101,21.73,21.73,33259.414824,0,0,0
2014,31,"CAMPBELL",318.57,189,1328,267.27,26.16,2122.17432,112.41,128.7,0.0606453479278743
2014,157,"RAPPAHANNOCK",333.64,174,335,62.07,17.6,13.91,0,44.47,3.19698058950395
2014,23,"BOTETOURT",332.13,176,253,47.42,14.43,1177.104656,0,32.99,0.0280263949614349
2014,197,"WYTHE",298.23,210,1061,237.26,12.3,2947.46241,0,224.96,0.076323280404448
2014,43,"CLARKE",277.29,231,514,126.44,23.12,252.062,44.08,59.24,0.235021542318953
2014,83,"HALIFAX",347.24,161,2617,448.67,38.23,704.805,0,410.44,0.582345471442456
2014,800,"SUFFOLK CITY",273.16,235,1167,292.03,27.28,35421.587929,111.68,153.07,0.00432137600117809
2014,113,"MADISON",327.23,181,333,64.18,13.88,47.32921,0,50.3,1.06276863695802
2014,163,"ROCKBRIDGE",282.17,226,700,168.46,14.2,813.24,0,154.26,0.189685701637893
2014,810,"VIRGINIA BEACH CITY",328.31,180,431,82.61,12.46,7977.554559,4.8877,65.2623,0.00818074003973728
2014,15,"AUGUSTA",233.66,274,3813,1112.53,58.06,4047.817495,377.7,676.77,0.167193802792732
2014,45,"CRAIG",294.57,213,130,29.49,6.8,1220.76,0,22.69,0.0185867820046528
2014,181,"SURRY",278.31,230,1472,360.52,15.92,82.733835,22.67,321.93,3.89115287596665
2014,159,"RICHMOND",240.86,267,243,69.09,5.97,105.23983,0,63.12,0.599772918675372
2014,153,"PRINCE WILLIAM",340.73,167,1173,208.6,15.83,24791.167478,10.52,182.25,0.00735140852732051
2014,199,"YORK",282.21,226,41,9.87,9.87,7488,0,0,0
2014,7,"AMELIA",263.84,244,886,230.21,28.32,47.175912,12.67,189.22,4.01094524680307
2014,119,"MIDDLESEX",285.02,223,651,154.59,6.17,177.3672,118.98,29.44,0.165983338520313
2014,109,"LOUISA",303.66,204,365,79.29,19.55,249.757614,0,59.74,0.239191907078356
2014,111,"LUNENBURG",299.67,208,1484,328.69,13.51,178.436,0,315.18,1.76634759801834
2014,115,"MATHEWS",293.89,214,117,26.66,4.33,0.857,0,22.33,26.0560093348891
2014,191,"WASHINGTON",369.98,138,836,122.85,22.78,3988.898,0,100.07,0.0250871293274483
2014,29,"BUCKINGHAM",310.5,198,469,98.89,5.48,131.51,0,93.41,0.71028819101209
2014,33,"CAROLINE",221.3,287,3411,1042.45,24.14,2763.579274,810.633,207.677,0.0751478352561997
2014,53,"DINWIDDIE",299.62,208,1885,417.51,25.47,57.35252902,12.72234832,379.31765,6.61379116983183
2014,141,"PATRICK",362.82,145,432,66.7,20.69,253.8679,0,46.01,0.181235989268434
2014,177,"SPOTSYLVANIA",283.99,224,346,82.53,18.84,3963.78936,3.109,60.581,0.0152836073004646
2014,35,"CARROLL",292.52,215,1086,248.63,13.74,204.4787,0,234.89,1.1487260042244
2014,57,"ESSEX",260.57,247,246,64.7,10.26,429.714714,311.47,-257.03,-0.5981410261879
2014,41,"CHESTERFIELD",253.4,255,571,155.05,12.49,31354.534682,16.6,125.96,0.00401728175134779
2014,125,"NELSON",290.21,218,1016,235.85,33.66,1031.055,381.733,-179.543,-0.174135230419328
2014,147,"PRINCE EDWARD",265.05,243,526,136.11,15.53,460.975937,0,120.58,0.261575475684754
2014,97,"KING AND QUEEN",296.02,212,1221,275.64,14.45,321.5699,318.88,-57.69,-0.17940111932118
2014,179,"STAFFORD",261.06,247,221,58.13,6.58,5402.967,0,51.55,0.00954105401717242
2014,107,"LOUDOUN",302.52,205,3666,800.28,52.83,3745.151297,3.894,743.556,0.198538307543307
2014,71,"GILES",287.27,221,193,45.42,7.53,24325.29,0,37.89,0.00155763816176498
2014,1,"ACCOMACK",219.95,288,9716,2979.71,17.79,4938.812361,3246.88297,-284.96297,-0.057698683240175
2014,127,"NEW KENT",292.41,216,495,113.86,4.14,6945.48389934,67.087,42.633,0.00613823322001383
2014,185,"TAZEWELL",354.4,154,330,54.12,4.76,1575.4902,0,49.36,0.0313299314714874
2014,21,"BLAND",316.33,192,801,163.77,4.29,89.362,0,159.48,1.78465119401983
2014,91,"HIGHLAND",186.68,321,20,6.84,3.08,2508.8215,0,3.76,0.00149871164608562
2014,61,"FAUQUIER",315.25,193,920,189.08,44.6,1101.35295,0,144.48,0.131184104060374
2014,69,"FREDERICK",250.34,258,520,142.86,43.68,1740.5716,0,99.18,0.0569812813216072
2014,17,"BATH",199.77,308,109,35.75,6.23,4392.794,0,29.52,0.00672009659455918
2014,3,"ALBEMARLE",300.58,207,1456,320.94,37.03,3713.283324,0,283.91,0.0764579417263987
2014,51,"DICKENSON",426.24,82,12,1.05,1.05,2286.681097,0,0,0
2014,49,"CUMBERLAND",271.04,237,222,56.03,6.81,12.44849,0,49.22,3.95389320311138
2014,85,"HANOVER",241.27,267,3569,1014.73,79.04,1116.707395,454.8596,480.8304,0.430578683505539
2014,81,"GREENSVILLE",330.77,177,734,138.34,1.7,641.07068,28.11,108.53,0.169294905204524
2014,5,"ALLEGHANY",267.37,241,191,49.02,2.82,14955.5019,0,46.2,0.00308916412895511
2014,165,"ROCKINGHAM",292.05,216,5645,1298.41,80.5,8764.538539,369.2331,848.6769,0.096830756830334
2014,171,"SHENANDOAH",306.71,201,1110,237.58,26.75,1796.91729,10.114,200.716,0.111700188493372
2014,145,"POWHATAN",249.85,258,230,63.19,8.79,77.87451,0,54.4,0.69855977263934
2014,175,"SOUTHAMPTON",318.96,189,3507,705.82,18.11,1509.779071,170.44,517.27,0.342613041825641
2014,139,"PAGE",298.21,210,1005,224.74,10.51,632.4769,21.35,192.88,0.304959754261381
2014,133,"NORTHUMBERLAND",250.8,257,62,16.97,2.74,84.42868,0,14.23,0.168544622514529
2014,75,"GOOCHLAND",255.5,252,112,30.05,8.59,845.193335,0,21.46,0.0253906403556767
2014,65,"FLUVANNA",286.49,222,264,62.41,14.42,326.3597,0,47.99,0.147046341812424
2014,95,"JAMES CITY",312.99,195,102,21.18,5.61,2604.292762,0,15.57,0.00597859051301238
2014,63,"FLOYD",339.15,169,779,140.19,35.27,65.694704,19.19,85.73,1.30497581661986
2014,149,"PRINCE GEORGE",289.39,219,8,1.87,1.87,163.28159,86.4,-86.4,-0.52914722351736
2014,77,"GRAYSON",292.61,215,619,141.72,17.63,37.94715,0,124.09,3.27007430070506
2014,131,"NORTHAMPTON",244.31,264,9338,2625.13,13.49,1145.40063,848.864255,1762.77575,1.53900364975354
2014,137,"ORANGE",263.96,244,1556,404.29,13.77,764.52979,1,389.52,0.509489630220949
2014,79,"GREENE",304.61,203,154,33.29,10.16,251.34128,0,23.13,0.0920262680288729
2014,195,"WISE",422.5,86,115,10.53,1.37,2490.8687,0,9.16,0.00367743189353979
2014,183,"SUSSEX",296.77,211,1645,369.61,5.62,248.88835,50.75,313.24,1.2585562964277
2014,87,"HENRICO",247.66,260,49,13.57,13.57,9518.13294,112.91,-112.91,-0.0118626206118109
2014,101,"KING WILLIAM",254.98,253,2690,724.71,4.58,6771.040797,603.948,116.182,0.0171586619373902
2014,103,"LANCASTER",278.42,230,12,2.94,2.94,192.38879,0,0,0
2014,187,"WARREN",292.96,215,151,34.57,16.03,3492.431929,0,18.54,0.00530862172174351
2014,9,"AMHERST",321.95,186,176,34.86,7.13,6378.15405,0,27.73,0.00434765290750542
2014,155,"PULASKI",274.75,233,320,79.4,6.95,1691.3424,0,72.45,0.0428357971750723
2014,19,"BEDFORD",337.48,171,676,123.09,28.95,6311.76544,11.55,82.59,0.0130850870148939
2014,173,"SMYTH",333.09,175,452,84.23,12.3,2008.1989,0,71.93,0.0358181652225783
2015,67,"FRANKLIN",320.35,188,1126,225.42,48.45,421.864605,1,175.97,0.417124352018108
2015,37,"CHARLOTTE",354.44,154,1454,238.44,33.13,95.041825,7.8,197.51,2.0781377041108
2015,99,"KING GEORGE",381.6,126,672,90.16,4.56,824.2276,80.22,5.38,0.0065273232781819
2015,135,"NOTTOWAY",337.07,171,457,83.22,10.02,358.64,0,73.2,0.204104394378764
2015,25,"BRUNSWICK",356.97,151,2115,340.08,20.26,749.95133,0,319.82,0.42645434071035
2015,161,"ROANOKE",282.67,225,96,23,19.65,4381.6087,0,3.35,0.000764559372907946
2015,36,"CHARLES CITY",382.95,125,1435,191.01,2.8,336.318111,314.87,-126.66,-0.376607728984301
2015,550,"CHESAPEAKE CITY",347.64,160,314,53.5,32.2,1776.588909,0.668579,20.63142,0.0116129397721012
2015,11,"APPOMATTOX",328.02,180,508,97.37,15.53,0,0,81.84,Inf
2015,73,"GLOUCESTER",414.66,93,98,9.71,5.74,242.17,0,3.97,0.0163934426229508
2015,47,"CULPEPER",340.25,168,1266,226.48,29.88,1036.09565,41.828,154.772,0.149380030695042
2015,105,"LEE",401.76,106,1374,155.09,23.03,854.241,0,132.06,0.154593375874021
2015,193,"WESTMORELAND",397.98,110,1673,195.97,14.29,917.77662,611.9352,-430.2552,-0.46880165676916
2015,143,"PITTSYLVANIA",371.21,137,5606,817.84,30.78,736.937,0,787.06,1.06801531202803
2015,117,"MECKLENBURG",339.65,168,4163,744.75,42.22,698.787662,0,702.53,1.00535547234662
2015,121,"MONTGOMERY",298.43,210,384,85.87,9.17,9358.167,43.0552,33.6448,0.00359523398118456
2015,89,"HENRY",356.03,152,525,84.98,6.47,1179.27275,0,78.51,0.0665749293367459
2015,93,"ISLE OF WIGHT",406.22,102,934,101.45,4.78,6739.755983,78.2,18.47,0.00274045529935917
2015,169,"SCOTT",348.57,159,637,107.85,30.48,408.53,0,77.37,0.189386336376765
2015,167,"RUSSELL",406.46,102,251,27.26,12.82,437.328907,0,14.44,0.0330186268706907
2015,59,"FAIRFAX",377.92,130,101,13.98,13.98,33104.446393,0,0,0
2015,31,"CAMPBELL",313.32,195,1328,275.76,26.99,2162.7238,0,248.77,0.115026246069887
2015,157,"RAPPAHANNOCK",329.29,179,335,63.85,18.11,10.94,0,45.74,4.18098720292505
2015,23,"BOTETOURT",356.79,151,253,40.68,12.38,2002.25746,0,28.3,0.0141340464777192
2015,197,"WYTHE",343.63,164,1061,185.29,9.61,2814.857,0,175.68,0.0624116962247105
2015,43,"CLARKE",312.16,196,514,107.28,19.62,255.3575,19.68,67.98,0.266215012286696
2015,83,"HALIFAX",353.12,155,2617,431.95,36.81,776.098,0.298,394.842,0.508752760604975
2015,800,"SUFFOLK CITY",366.97,141,1167,175.22,16.37,34911.677898,119.5,39.35,0.00112713001405911
2015,113,"MADISON",268.34,240,333,85.1,18.4,46.79,0,66.7,1.42551827313529
2015,163,"ROCKBRIDGE",295.54,212,700,158.03,13.32,782.907958,0,144.71,0.184836542433
2015,810,"VIRGINIA BEACH CITY",323.91,184,431,84.45,12.74,8766.928548,4.0083,67.7017,0.00772239668993821
2015,15,"AUGUSTA",274.64,233,3813,946.05,49.37,4043.103973,386.345,510.335,0.12622356570794
2015,45,"CRAIG",369.31,139,130,19.24,4.44,1489.584,0,14.8,0.00993565988893544
2015,181,"SURRY",396.53,111,1472,173.99,7.68,83.449298,26.4,139.91,1.67658690190539
2015,159,"RICHMOND",412.51,95,243,24.58,2.12,132.54832,0,22.46,0.169447639924821
2015,153,"PRINCE WILLIAM",386.76,121,1173,151.14,11.47,25125.21705243,9.99,129.68,0.00516134844643891
2015,199,"YORK",406.78,101,41,4.41,4.41,6956.45342,0,0,0
2015,7,"AMELIA",342.43,166,886,156.62,19.27,61.591622,26.52,110.83,1.79943304626723
2015,119,"MIDDLESEX",411.91,96,651,66.55,2.66,193.0534,157.58,-93.69,-0.485306138094434
2015,109,"LOUISA",297.37,211,365,82.01,20.22,247.67948,0,61.79,0.24947565296891
2015,111,"LUNENBURG",345.54,162,1484,256,10.52,174.329,0,245.48,1.40814207618927
2015,115,"MATHEWS",392.4,116,117,14.45,2.35,0,0,12.1,Inf
2015,191,"WASHINGTON",392.64,115,836,102.38,18.98,4342.9,0,83.4,0.0192037578576527
2015,29,"BUCKINGHAM",313.3,195,469,97.39,5.4,129.87,0,91.99,0.708323708323708
2015,33,"CAROLINE",379.77,128,3411,464.93,10.77,2218.173346,553.253,-99.093,-0.0446732443966532
2015,53,"DINWIDDIE",371.73,136,1885,272.99,16.65,53.35517,6.397,249.943,4.6845132346125
2015,141,"PATRICK",382.08,126,432,57.96,17.98,291.09333,0,39.98,0.137344266871385
2015,177,"SPOTSYLVANIA",351.13,157,346,57.85,13.21,4104.98534,4.954,39.686,0.00966775681591106
2015,35,"CARROLL",368.97,139,1086,160.75,8.88,637.7033,0,151.87,0.238151503998803
2015,57,"ESSEX",401.44,107,246,28.03,4.44,161.23106,146.72,-123.13,-0.763686599840006
2015,41,"CHESTERFIELD",353.07,155,571,94.25,7.59,32334.761383,13.1,73.56,0.00227495106980051
2015,125,"NELSON",320.73,187,1016,202.32,28.87,990.982,374.2,-200.75,-0.202576837924402
2015,147,"PRINCE EDWARD",326.15,182,526,101.94,11.63,448.602554,0,90.31,0.201314056718456
2015,97,"KING AND QUEEN",420.45,88,1221,114.42,6,322.20536,319.62036,-211.20036,-0.655483695243307
2015,179,"STAFFORD",339.6,168,221,39.54,4.47,6645.188,0,35.07,0.00527750305935664
2015,107,"LOUDOUN",328.09,180,3666,702.68,46.39,4494.956788,7.732,648.558,0.144285702975261
2015,71,"GILES",333.16,175,193,35.97,5.96,25211.7529,0,30.01,0.00119031786956789
2015,1,"ACCOMACK",329.05,179,9716,1851.97,11.06,4998.722964,3573.13335,-1732.22335,-0.346533177068462
2015,127,"NEW KENT",433.02,75,495,39.53,1.44,7389.933123,10.1,27.99,0.0037875850206121
2015,185,"TAZEWELL",386.84,121,330,42.52,3.74,1486.53254,0,38.78,0.0260875554059516
2015,21,"BLAND",338.41,170,801,145,3.8,134.832181,0,141.2,1.04722773860641
2015,91,"HIGHLAND",302.37,206,20,4.39,1.97,2408.4353,0,2.42,0.00100480174825539
2015,61,"FAUQUIER",367.23,141,920,138.13,32.58,1132.618,0,105.55,0.0931911730168512
2015,69,"FREDERICK",285.1,223,520,123.48,37.76,2043.054722,0,85.72,0.0419567812241889
2015,17,"BATH",299.61,208,109,24.14,4.21,5093.774,0,19.93,0.00391261960189046
2015,3,"ALBEMARLE",331.8,176,1456,272.88,31.49,5045.107128,0,241.39,0.0478463576442811
2015,51,"DICKENSON",366.23,142,12,1.81,1.81,2222.7,0,0,0
2015,49,"CUMBERLAND",305.09,203,222,47.99,5.84,0,0,42.15,Inf
2015,85,"HANOVER",349.87,158,3569,600.48,46.77,1166.399518,450.0197,103.6903,0.0888977562146078
2015,81,"GREENSVILLE",348.83,159,734,124.28,1.52,814.8588,34.6,88.16,0.108190523315205
2015,5,"ALLEGHANY",345.76,162,191,32.95,1.9,15006.3889,0,31.05,0.00206911870716612
2015,165,"ROCKINGHAM",268.64,239,5645,1436.66,89.08,8888.920236,258.2151,1089.3649,0.122553119060298
2015,171,"SHENANDOAH",308.36,200,1110,236.4,26.62,2413.225626,13.63,196.15,0.0812812519006459
2015,145,"POWHATAN",327.87,180,230,44.09,6.13,68.50376,1,36.96,0.539532428584942
2015,175,"SOUTHAMPTON",347.9,160,3507,597.52,15.33,1169.880569,160.031,422.159,0.360856493548616
2015,139,"PAGE",265.96,242,1005,258.99,12.11,504.351,22.792,224.088,0.444309617706716
2015,133,"NORTHUMBERLAND",376.11,132,62,8.71,1.41,724.80531,0,7.3,0.0100716701427036
2015,75,"GOOCHLAND",303.18,205,112,24.45,6.99,887.560859,0,17.46,0.0196718904658233
2015,65,"FLUVANNA",322.36,186,264,52.29,12.08,335.5089,0,40.21,0.11984778943271
2015,95,"JAMES CITY",406.68,101,102,10.97,2.9,2009.271944,0,8.07,0.00401638017397211
2015,63,"FLOYD",312.8,195,779,161.76,40.7,64.036,16.722,104.338,1.62936473233806
2015,149,"PRINCE GEORGE",352.84,155,8,1.32,1.32,257.33418,117,-117,-0.454661716527513
2015,77,"GRAYSON",340.53,167,619,110.08,13.69,44.88668,0,96.39,2.14740764966355
2015,131,"NORTHAMPTON",304.7,203,9338,2018.57,10.38,1234.684265,804.809953,1203.38005,0.974645975584697
2015,137,"ORANGE",320.06,188,1556,311.5,10.61,798.968,2,298.89,0.374095082656627
2015,79,"GREENE",316.17,192,154,31.49,9.61,246.82745,0,21.88,0.0886449217864545
2015,195,"WISE",380.14,128,115,15.67,2.04,2278.3525,0,13.63,0.00598239297913734
2015,183,"SUSSEX",368.1,140,1645,245.24,3.73,382.643533,79.306,162.204,0.423903675382383
2015,87,"HENRICO",375.83,132,49,6.89,6.89,7642.64,167.37,-167.37,-0.0218995006960945
2015,101,"KING WILLIAM",395.25,113,2690,323.69,2.05,8154.467277,424.781,-103.141,-0.0126484044262356
2015,103,"LANCASTER",378.18,130,12,1.66,1.66,84.752549,0,0,0
2015,187,"WARREN",330.82,177,151,28.46,13.19,3628.83,0,15.27,0.00420796785740859
2015,9,"AMHERST",344.59,163,176,30.55,6.25,6452.7291,0,24.3,0.00376584846867351
2015,155,"PULASKI",340.99,167,320,56.91,4.98,1632.0812,0,51.93,0.0318182698262807
2015,19,"BEDFORD",342.9,165,676,118.77,27.94,6522.0234,12.217,78.613,0.0120534679467725
2015,173,"SMYTH",388.55,119,452,57.28,8.36,2014.97,0,48.92,0.0242782770959369
2016,67,"FRANKLIN",308.67,199,1126,238.61,51.28,446.312,0,187.33,0.419728799584147
2016,37,"CHARLOTTE",297.83,210,1454,325.15,45.17,93.83575,6,273.98,2.91978270541878
2016,99,"KING GEORGE",274.29,234,672,167.45,8.47,964.8982,197.865,-38.885,-0.0402995880808981
2016,135,"NOTTOWAY",240.56,267,457,129.93,15.64,393.29,0,114.29,0.290599811843678
2016,25,"BRUNSWICK",298.74,209,2115,470.71,28.04,806.1771,0,442.67,0.549097710664319
2016,161,"ROANOKE",367.48,141,96,14.41,12.31,4046.7388,0,2.1,0.000518936384033484
2016,36,"CHARLES CITY",339.32,169,1435,258.25,3.78,419.285785,387.29,-132.82,-0.316776777920101
2016,550,"CHESAPEAKE CITY",307.28,201,314,67.21,40.45,1960.575425,0.855503,25.9045,0.0132127025921484
2016,11,"APPOMATTOX",303.78,204,508,110.35,17.6,7.4,0,92.75,12.5337837837838
2016,73,"GLOUCESTER",292.99,215,98,22.44,13.28,422.373822,0,9.16,0.0216869500970162
