"Year","County_Code","name","PPT","Irrigation","parm_Tot_Area","All_Irrigation_mg","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Unreported_Deficit_Irr_based","C_tot_lg"
2013,89,"HENRY",420.36,88,276.5,25.91,2.48,1174.69396,0,23.43,0.0199456205597584
2013,93,"ISLE OF WIGHT",409.79,98,746.5,77.9,2.61,6509.866805,0,75.29,0.0115655208094538
2013,169,"SCOTT",489.75,18,149.5,2.87,1.03,373.572,0,1.84,0.0049254226762177
2013,167,"RUSSELL",446.06,62,134,8.85,1.85,223.2439,0,7,0.0313558399580011
2013,59,"FAIRFAX",332.07,176,55,10.31,10.31,31258.994861,0,0,0
2013,31,"CAMPBELL",369.34,139,546,80.82,15.17,1883.84,62.55,3.1,0.00164557499575335
2013,157,"RAPPAHANNOCK",305.45,203,126.5,27.35,12.65,11.54,0,14.7,1.2738301559792
2013,23,"BOTETOURT",418.99,89,57.5,5.45,2.37,2633.953099,0,3.08,0.00116934504307208
2013,197,"WYTHE",453.58,54,118,6.79,2.13,2607.691248,0,4.66,0.00178702137516243
2013,43,"CLARKE",311.01,197,288,60.42,9.86,244.1499,42.88,7.68,0.0314560849707495
2013,83,"HALIFAX",416.5,92,1850.5,181.29,10.04,717.093,0.05,171.2,0.238741697380953
2013,800,"SUFFOLK CITY",409.39,99,600.5,63.31,6.85,34425.548815838,103.86,-47.4,-0.00137688436729273
2013,113,"MADISON",392.57,115,75,9.18,6.49,52.35381,0,2.69,0.0513811697754184
2013,163,"ROCKBRIDGE",395.22,113,123,14.8,6.08,860.771516,0,8.72,0.0101304467421527
2013,810,"VIRGINIA BEACH CITY",382.93,125,254,33.81,6.32,10633.944637,0,27.49,0.00258511784087634
2013,15,"AUGUSTA",388.69,119,3343.5,423.68,24.01,3834.93158,272.9134,126.7566,0.0330531581478698
2013,45,"CRAIG",381.75,126,62.5,8.39,1.95,1079.777,0,6.44,0.00596419445867063
2013,181,"SURRY",448.58,59,1133,71.18,1.63,74.123918,11.2,58.35,0.787195301791791
2013,159,"RICHMOND",370.5,138,126,18.52,2.35,97.00689,0,16.17,0.16668919083995
2013,153,"PRINCE WILLIAM",301.14,207,974.5,214.81,11.35,22925.1907502,63.794,139.666,0.00609225029016526
2013,199,"YORK",469.98,38,19,0.77,0.57,6875.016903,0,0.2,0.0000290908375676469
2013,7,"AMELIA",344.9,163,468,81.23,7.2,34.932072,0,74.03,2.11925590901107
2013,119,"MIDDLESEX",360.52,147,478.5,74.9,2.66,74.3822,17.41,54.83,0.737138724049571
2013,109,"LOUISA",456.45,52,278.5,15.42,3.93,236.89296,0,11.49,0.0485029187866115
2013,111,"LUNENBURG",386.68,121,1089,140.32,4.38,160.405,0,135.94,0.847479816713943
2013,115,"MATHEWS",371.97,136,35,5.07,1.96,0.95117,0,3.11,3.26965736934512
2013,191,"WASHINGTON",448.48,60,317,20.25,6.77,2699.639,0,13.48,0.00499326020997622
2013,29,"BUCKINGHAM",433.35,75,52,4.15,1.4,141.67,0,2.75,0.0194113079692243
2013,33,"CAROLINE",400.95,107,2192,249.76,2.85,2088.19321,352.624,-105.714,-0.0506246258697489
2013,53,"DINWIDDIE",339.96,168,1371,245.27,7.16,22.43832,2.592,235.518,10.4962403602409
2013,141,"PATRICK",461.29,47,269,13.46,2.88,256.589,0,10.58,0.0412332562970353
2013,177,"SPOTSYLVANIA",378.04,130,120,16.61,4.78,4032.42184,0.07,11.76,0.00291636154812613
2013,35,"CARROLL",446.38,62,692.5,45.72,1.65,351.5007,0,44.07,0.125376706219931
2013,57,"ESSEX",374.68,133,124.5,17.63,2.97,288.73802,160.99,-146.33,-0.506791589136754
2013,41,"CHESTERFIELD",386.88,121,130,16.75,4.06,31194.74348,20.6,-7.91,-0.000253568361768109
2013,125,"NELSON",463.64,44,828.5,38.82,3.82,862.181221,194.146221,-159.14622,-0.184585579137776
2013,147,"PRINCE EDWARD",407.73,100,109.5,11.66,3.19,383.845,0,8.47,0.0220661985957874
2013,97,"KING AND QUEEN",367.27,141,380.5,57.13,4.13,148.32,145.63,-92.63,-0.624528047464941
2013,179,"STAFFORD",369.34,139,105.5,15.62,2.44,4106.518,0,13.18,0.00320953177363401
2013,107,"LOUDOUN",300.5,208,2056.5,455.5,46.51,2266.551629,0.1829,408.8071,0.180365227409519
2013,71,"GILES",426.94,81,31,2.67,2.37,24397.319,0,0.3,0.0000122964330629935
2013,1,"ACCOMACK",325.59,182,5939.5,1151.1,9.98,3885.938636,2455.9686,-1314.8486,-0.338360618415077
2013,127,"NEW KENT",410.58,97,458,47.31,1.55,5432.23891,47.8,-2.04,-0.000375535765970205
2013,185,"TAZEWELL",413.66,94,245,24.52,2.9,1479.415,0,21.62,0.0146138845422008
2013,21,"BLAND",361.56,146,135,20.99,1.55,61.42263,0,19.44,0.3164957280403
2013,91,"HIGHLAND",365.88,142,20,3.02,1.36,2536.5408,0,1.66,0.000654434574835145
2013,61,"FAUQUIER",329.61,178,657,124.53,38.76,1081.42624,0,85.77,0.0793119279221484
2013,69,"FREDERICK",319.36,189,224.5,45.18,18.11,1733.884263,0,27.07,0.0156123454013955
2013,17,"BATH",363.2,145,19,2.93,1.08,4687.6,0,1.85,0.000394658247290724
2013,3,"ALBEMARLE",443.84,64,1206.5,82.22,7.94,3691.724044,0,74.28,0.0201206805044716
2013,51,"DICKENSON",408.86,99,12,1.27,1.27,2198.487,0,0,0
2013,49,"CUMBERLAND",428.36,80,167,14.23,1.96,1.55031,0,12.27,7.91454612303346
2013,85,"HANOVER",441.71,66,3263,229.33,14.97,920.863018,387.737,-173.377,-0.188276645506466
2013,81,"GREENSVILLE",349.75,158,246,41.39,0.84,765.2002,26.56,13.99,0.018282797103294
2013,5,"ALLEGHANY",351.69,156,99.5,16.53,1.58,14453.7408,0,14.95,0.00103433430880399
2013,165,"ROCKINGHAM",355.67,152,5167,836.33,42.33,8510.58959,189.61575,604.38425,0.0710155558094536
2013,171,"SHENANDOAH",335.58,172,824,150.92,19.23,2127.3073,10,121.69,0.057203771171189
2013,145,"POWHATAN",429.28,79,81,6.81,1.51,49.46959,0.5,4.8,0.0970293062869532
2013,175,"SOUTHAMPTON",433.76,74,2815.5,221.86,1.65,1426.428095,65.13,155.08,0.10871911493022
2013,139,"PAGE",365.8,142,267,40.37,2.95,641.736,25.65,11.77,0.0183408753755438
2013,133,"NORTHUMBERLAND",330.71,177,38,7.16,0.38,93.23522,0,6.78,0.0727193007106113
2013,75,"GOOCHLAND",485.07,23,66.5,1.63,0.53,879.82863,0,1.1,0.00125024347070861
2013,65,"FLUVANNA",467.32,41,111.5,4.87,1.18,324.80702,0,3.69,0.0113605918985372
2013,95,"JAMES CITY",434.51,73,38.5,2.99,1.2,2436.65764,0,1.79,0.000734612844502849
2013,63,"FLOYD",394.45,114,187,22.7,15.48,57.593,12.113,-4.893,-0.0849582414529544
2013,149,"PRINCE GEORGE",410.96,97,7,0.72,0.72,96.14484,0,0,0
2013,77,"GRAYSON",552.63,-45,128.5,-6.16,-1.96,20.02731,0,-4.2,-0.209713636030001
2013,131,"NORTHAMPTON",317.55,190,7810.5,1580.25,9.21,1050.15797,739.678419,831.36158,0.791653830899365
2013,137,"ORANGE",412.16,96,595,60.82,4.6,734.7035,1.8,54.42,0.0740706965462938
2013,79,"GREENE",376.55,131,42.5,5.93,5.16,236.5888,0,0.77,0.00325459193334596
2013,195,"WISE",414.07,94,27.5,2.75,1.1,2710.2101,0,1.65,0.000608808889023032
2013,183,"SUSSEX",398.12,110,1390.5,162.88,1.82,249.0034,14.9,146.16,0.58697993682014
2013,87,"HENRICO",441.84,66,26.5,1.86,1.86,8744.904,51.54,-51.54,-0.00589371821577458
2013,101,"KING WILLIAM",388.39,120,2037.5,260.36,1.98,7530.540109,175.069,83.311,0.0110630842933075
2013,103,"LANCASTER",334.15,174,12,2.22,2.22,163.16106,0,0,0
2013,187,"WARREN",320.61,187,35,6.97,6.97,3284.985,0,0,0
2013,9,"AMHERST",446.54,61,147,9.55,1.75,6247.357,0,7.8,0.00124852797751113
2013,155,"PULASKI",407.61,100,134.5,14.32,1.97,1609.155,0,12.35,0.00767483555033542
2013,19,"BEDFORD",390.62,117,330,41.11,6.54,6466.1927,11.55,23.02,0.0035600547444248
2013,173,"SMYTH",459.08,49,108,5.64,1.72,1888.6984,0,3.92,0.00207550342606316
2014,67,"FRANKLIN",271.69,236,882.5,221.78,31.04,466.632626,0,190.74,0.408758388017215
2014,37,"CHARLOTTE",296.22,212,745,168.18,25.96,58.483169,12.2,130.02,2.22320373918178
2014,99,"KING GEORGE",244.49,264,350,98.39,5.9,543.0164,160.32,-67.83,-0.124913354366461
2014,135,"NOTTOWAY",254.93,253,230.5,62.1,10.24,375.044,0,51.86,0.138277108819232
2014,25,"BRUNSWICK",366.16,142,1395,210.94,4.99,642.34081,0,205.95,0.320624187026199
2014,161,"ROANOKE",371.66,136,93,13.47,8.98,4956.177789,0,4.49,0.000905940059286279
2014,36,"CHARLES CITY",279.3,229,1249,304.57,3.29,438.635894,413.107,-111.827,-0.254942656380054
2014,550,"CHESAPEAKE CITY",282.86,225,260.5,62.41,14.97,2132.5841,0,47.44,0.0222453126233099
2014,11,"APPOMATTOX",290.87,217,74,17.1,7.74,7.05,0,9.36,1.32765957446809
2014,73,"GLOUCESTER",332.32,176,52,9.75,9.09,481,0,0.66,0.00137214137214137
2014,47,"CULPEPER",314.87,193,628,129.07,18.29,961.366139,44.5845,66.1955,0.0688556599974029
2014,105,"LEE",352.92,155,179,29.54,8.58,866.36975,0,20.96,0.0241929037804009
2014,193,"WESTMORELAND",221.02,287,1558,476.15,17.73,1115.52556,764.65,-306.23,-0.274516345461416
2014,143,"PITTSYLVANIA",316.68,191,3952,803.79,26.64,758.7,14.36,762.79,1.00539080005272
2014,117,"MECKLENBURG",365.16,143,3696.5,562.89,12.71,672.538853,0,550.18,0.818064261337181
2014,121,"MONTGOMERY",260.51,247,336,88.38,9.86,9999.74204,34.245,44.275,0.00442761421473628
2014,89,"HENRY",282.88,225,276.5,66.25,6.35,1148.593,0,59.9,0.0521507618451444
2014,93,"ISLE OF WIGHT",261.33,247,746.5,196.35,6.58,6374.76442,88.4,101.37,0.0159017641000136
2014,169,"SCOTT",419.56,88,149.5,14.01,5.01,396.189,0,9,0.0227164307943936
2014,167,"RUSSELL",354.57,153,134,21.83,4.56,234.0681,0,17.27,0.0737819463651818
2014,59,"FAIRFAX",305.93,202,55,11.83,11.83,33259.414824,0,0,0
2014,31,"CAMPBELL",318.57,189,546,109.89,20.63,2122.17432,112.41,-23.15,-0.0109086231898235
2014,157,"RAPPAHANNOCK",333.64,174,126.5,23.44,10.84,13.91,0,12.6,0.905823148813803
2014,23,"BOTETOURT",332.13,176,57.5,10.78,4.69,1177.104656,0,6.09,0.005173711588819
2014,197,"WYTHE",298.23,210,118,26.39,8.27,2947.46241,0,18.12,0.00614766109943366
2014,43,"CLARKE",277.29,231,288,70.84,11.56,252.062,44.08,15.2,0.0603026239575977
2014,83,"HALIFAX",347.24,161,1850.5,317.26,17.57,704.805,0,299.69,0.425209809805549
2014,800,"SUFFOLK CITY",273.16,235,600.5,150.27,16.27,35421.587929,111.68,22.32,0.000630124206874599
2014,113,"MADISON",327.23,181,75,14.46,10.22,47.32921,0,4.24,0.0895852688012329
2014,163,"ROCKBRIDGE",282.17,226,123,29.6,12.15,813.24,0,17.45,0.0214573803551227
2014,810,"VIRGINIA BEACH CITY",328.31,180,254,48.69,9.1,7977.554559,4.8877,34.7023,0.00434999218662191
2014,15,"AUGUSTA",233.66,274,3343.5,975.54,55.29,4047.817495,377.7,542.55,0.134035193204777
2014,45,"CRAIG",294.57,213,62.5,14.18,3.29,1220.76,0,10.89,0.00892067236803303
2014,181,"SURRY",278.31,230,1133,277.49,6.37,82.733835,22.67,248.45,3.00300354746036
2014,159,"RICHMOND",240.86,267,126,35.82,4.55,105.23983,0,31.27,0.297130848653024
2014,153,"PRINCE WILLIAM",340.73,167,974.5,173.3,9.16,24791.167478,10.52,153.62,0.00619656174467477
2014,199,"YORK",282.21,226,19,4.57,3.37,7488,0,1.2,0.00016025641025641
2014,7,"AMELIA",263.84,244,468,121.6,10.78,47.175912,12.67,98.15,2.08051091836868
2014,119,"MIDDLESEX",285.02,223,478.5,113.63,4.04,177.3672,118.98,-9.39,-0.0529410172794068
2014,109,"LOUISA",303.66,204,278.5,60.5,15.42,249.757614,0,45.08,0.180494997842188
2014,111,"LUNENBURG",299.67,208,1089,241.2,7.53,178.436,0,233.67,1.30954515904862
2014,115,"MATHEWS",293.89,214,35,7.98,3.08,0.857,0,4.9,5.71761960326721
2014,191,"WASHINGTON",369.98,138,317,46.58,15.58,3988.898,0,31,0.00777156999251422
2014,29,"BUCKINGHAM",310.5,198,52,10.96,3.69,131.51,0,7.27,0.0552809672268269
2014,33,"CAROLINE",221.3,287,2192,669.91,7.64,2763.579274,810.633,-148.363,-0.0536850892593574
2014,53,"DINWIDDIE",299.62,208,1371,303.66,8.86,57.35252902,12.72234832,282.07765,4.91831231891507
2014,141,"PATRICK",362.82,145,269,41.53,8.88,253.8679,0,32.65,0.128610194514549
2014,177,"SPOTSYLVANIA",283.99,224,120,28.62,8.23,3963.78936,3.109,17.281,0.00435971703602333
2014,35,"CARROLL",292.52,215,692.5,158.54,5.72,204.4787,0,152.82,0.747363906362863
2014,57,"ESSEX",260.57,247,124.5,32.75,5.52,429.714714,311.47,-284.24,-0.66146210669435
2014,41,"CHESTERFIELD",253.4,255,130,35.3,8.55,31354.534682,16.6,10.15,0.000323717130646079
2014,125,"NELSON",290.21,218,828.5,192.33,18.92,1031.055,381.733,-208.323,-0.202048387331423
2014,147,"PRINCE EDWARD",265.05,243,109.5,28.33,7.76,460.975937,0,20.57,0.0446227196453424
2014,97,"KING AND QUEEN",296.02,212,380.5,85.9,6.21,321.5699,318.88,-239.19,-0.743819617445538
2014,179,"STAFFORD",261.06,247,105.5,27.75,4.34,5402.967,0,23.41,0.00433280454979644
2014,107,"LOUDOUN",302.52,205,2056.5,448.93,45.84,3745.151297,3.894,399.196,0.106590086312339
2014,71,"GILES",287.27,221,31,7.3,6.47,24325.29,0,0.83,0.0000341208676237776
2014,1,"ACCOMACK",219.95,288,5939.5,1821.53,15.79,4938.812361,3246.88297,-1441.14297,-0.291799498474609
2014,127,"NEW KENT",292.41,216,458,105.34,3.45,6945.48389934,67.087,34.803,0.0050108819636465
2014,185,"TAZEWELL",354.4,154,245,40.18,4.76,1575.4902,0,35.42,0.0224818916677489
2014,21,"BLAND",316.33,192,135,27.6,2.04,89.362,0,25.56,0.286027618003178
2014,91,"HIGHLAND",186.68,321,20,6.84,3.08,2508.8215,0,3.76,0.00149871164608562
2014,61,"FAUQUIER",315.25,193,657,135.03,42.03,1101.35295,0,93,0.0844415952215863
2014,69,"FREDERICK",250.34,258,224.5,61.68,24.73,1740.5716,0,36.95,0.0212286584476042
2014,17,"BATH",199.77,308,19,6.23,2.3,4392.794,0,3.93,0.00089464700598298
2014,3,"ALBEMARLE",300.58,207,1206.5,265.94,25.68,3713.283324,0,240.26,0.0647028462512224
2014,51,"DICKENSON",426.24,82,12,1.05,1.05,2286.681097,0,0,0
2014,49,"CUMBERLAND",271.04,237,167,42.15,5.8,12.44849,0,36.35,2.9200328714567
2014,85,"HANOVER",241.27,267,3263,927.73,60.56,1116.707395,454.8596,412.3104,0.369219727429136
2014,81,"GREENSVILLE",330.77,177,246,46.37,0.94,641.07068,28.11,17.32,0.0270173017427657
2014,5,"ALLEGHANY",267.37,241,99.5,25.53,2.44,14955.5019,0,23.09,0.00154391341423319
2014,165,"ROCKINGHAM",292.05,216,5167,1188.46,60.15,8764.538539,369.2331,759.0769,0.086607742851754
2014,171,"SHENANDOAH",306.71,201,824,176.37,22.47,1796.91729,10.114,143.786,0.0800181515310591
2014,145,"POWHATAN",249.85,258,81,22.25,4.95,77.87451,0,17.3,0.222152280637143
2014,175,"SOUTHAMPTON",318.96,189,2815.5,566.64,4.23,1509.779071,170.44,391.97,0.259620766726074
2014,139,"PAGE",298.21,210,267,59.71,4.36,632.4769,21.35,34,0.0537569040070871
2014,133,"NORTHUMBERLAND",250.8,257,38,10.4,0.55,84.42868,0,9.85,0.116666516638659
2014,75,"GOOCHLAND",255.5,252,66.5,17.84,5.77,845.193335,0,12.07,0.0142807562485097
2014,65,"FLUVANNA",286.49,222,111.5,26.36,6.38,326.3597,0,19.98,0.0612207941115279
2014,95,"JAMES CITY",312.99,195,38.5,7.99,3.22,2604.292762,0,4.77,0.00183159131323501
2014,63,"FLOYD",339.15,169,187,33.65,22.95,65.694704,19.19,-8.49,-0.129234161706551
2014,149,"PRINCE GEORGE",289.39,219,7,1.63,1.63,163.28159,86.4,-86.4,-0.52914722351736
2014,77,"GRAYSON",292.61,215,128.5,29.42,9.39,37.94715,0,20.03,0.527839376606675
2014,131,"NORTHAMPTON",244.31,264,7810.5,2195.72,12.79,1145.40063,848.864255,1334.06574,1.16471538871076
2014,137,"ORANGE",263.96,244,595,154.6,11.69,764.52979,1,141.91,0.185617358350418
2014,79,"GREENE",304.61,203,42.5,9.19,8,251.34128,0,1.19,0.00473459831190483
2014,195,"WISE",422.5,86,27.5,2.52,1.01,2490.8687,0,1.51,0.000606214209524573
2014,183,"SUSSEX",296.77,211,1390.5,312.43,3.48,248.88835,50.75,258.2,1.03741296047003
2014,87,"HENRICO",247.66,260,26.5,7.34,7.34,9518.13294,112.91,-112.91,-0.0118626206118109
2014,101,"KING WILLIAM",254.98,253,2037.5,548.92,4.18,6771.040797,603.948,-59.208,-0.00874429822166083
2014,103,"LANCASTER",278.42,230,12,2.94,2.94,192.38879,0,0,0
2014,187,"WARREN",292.96,215,35,8.01,8.01,3492.431929,0,0,0
2014,9,"AMHERST",321.95,186,147,29.12,5.35,6378.15405,0,23.77,0.00372678361382632
2014,155,"PULASKI",274.75,233,134.5,33.37,4.59,1691.3424,0,28.78,0.0170160696024649
2014,19,"BEDFORD",337.48,171,330,60.09,9.56,6311.76544,11.55,38.98,0.00617576815402063
2014,173,"SMYTH",333.09,175,108,20.13,6.15,2008.1989,0,13.98,0.00696146183527936
2015,67,"FRANKLIN",320.35,188,882.5,176.67,24.72,421.864605,1,150.95,0.357816223999167
2015,37,"CHARLOTTE",354.44,154,745,122.17,18.86,95.041825,7.8,95.51,1.00492598916319
2015,99,"KING GEORGE",381.6,126,350,46.96,2.82,824.2276,80.22,-36.08,-0.0437743167057255
2015,135,"NOTTOWAY",337.07,171,230.5,41.97,6.92,358.64,0,35.05,0.0977303145215258
2015,25,"BRUNSWICK",356.97,151,1395,224.31,5.31,749.95133,0,219,0.292018950083067
2015,161,"ROANOKE",282.67,225,93,22.28,14.85,4381.6087,0,7.43,0.00169572422110628
2015,36,"CHARLES CITY",382.95,125,1249,166.25,1.8,336.318111,314.87,-150.42,-0.44725512864218
2015,550,"CHESAPEAKE CITY",347.64,160,260.5,44.38,10.65,1776.588909,0.668579,33.06142,0.0186094936383507
2015,11,"APPOMATTOX",328.02,180,74,14.18,6.42,0,0,7.76,Inf
2015,73,"GLOUCESTER",414.66,93,52,5.15,4.8,242.17,0,0.35,0.00144526572242639
2015,47,"CULPEPER",340.25,168,628,112.35,15.92,1036.09565,41.828,54.602,0.0526997676324575
2015,105,"LEE",401.76,106,179,20.2,5.87,854.241,0,14.33,0.0167751255207839
2015,193,"WESTMORELAND",397.98,110,1558,182.5,6.79,917.77662,611.9352,-436.2252,-0.475306507590049
2015,143,"PITTSYLVANIA",371.21,137,3952,576.54,19.11,736.937,0,557.43,0.756414727446172
2015,117,"MECKLENBURG",339.65,168,3696.5,661.29,14.94,698.787662,0,646.35,0.924959090076207
2015,121,"MONTGOMERY",298.43,210,336,75.14,8.39,9358.167,43.0552,23.6948,0.0025319915748458
2015,89,"HENRY",356.03,152,276.5,44.75,4.29,1179.27275,0,40.46,0.03430928086823
2015,93,"ISLE OF WIGHT",406.22,102,746.5,81.08,2.72,6739.755983,78.2,0.16,0.0000237397318839993
2015,169,"SCOTT",348.57,159,149.5,25.31,9.06,408.53,0,16.25,0.0397767605806183
2015,167,"RUSSELL",406.46,102,134,14.55,3.04,437.328907,0,11.51,0.0263188639391724
2015,59,"FAIRFAX",377.92,130,55,7.61,7.61,33104.446393,0,0,0
2015,31,"CAMPBELL",313.32,195,546,113.38,21.28,2162.7238,0,92.1,0.0425851881779819
2015,157,"RAPPAHANNOCK",329.29,179,126.5,24.11,11.15,10.94,0,12.96,1.18464351005484
2015,23,"BOTETOURT",356.79,151,57.5,9.25,4.02,2002.25746,0,5.23,0.00261205169888592
2015,197,"WYTHE",343.63,164,118,20.61,6.46,2814.857,0,14.15,0.00502689834687872
2015,43,"CLARKE",312.16,196,288,60.11,9.81,255.3575,19.68,30.62,0.119910321803746
2015,83,"HALIFAX",353.12,155,1850.5,305.43,16.92,776.098,0.298,288.212,0.371360317897997
2015,800,"SUFFOLK CITY",366.97,141,600.5,90.16,9.76,34911.677898,119.5,-39.1,-0.00111996908639673
2015,113,"MADISON",268.34,240,75,19.17,13.55,46.79,0,5.62,0.120111134857876
2015,163,"ROCKBRIDGE",295.54,212,123,27.77,11.4,782.907958,0,16.37,0.0209092267267515
2015,810,"VIRGINIA BEACH CITY",323.91,184,254,49.77,9.31,8766.928548,4.0083,36.4517,0.00415786438778673
2015,15,"AUGUSTA",274.64,233,3343.5,829.57,47.02,4043.103973,386.345,396.205,0.0979952538064496
2015,45,"CRAIG",369.31,139,62.5,9.25,2.15,1489.584,0,7.1,0.00476643143320551
2015,181,"SURRY",396.53,111,1133,133.92,3.07,83.449298,26.4,104.45,1.25165822245743
2015,159,"RICHMOND",412.51,95,126,12.75,1.62,132.54832,0,11.13,0.0839693781105638
2015,153,"PRINCE WILLIAM",386.76,121,974.5,125.56,6.64,25125.21705243,9.99,108.93,0.00433548493422726
2015,199,"YORK",406.78,101,19,2.04,1.51,6956.45342,0,0.53,0.0000761882482352624
2015,7,"AMELIA",342.43,166,468,82.73,7.34,61.591622,26.52,48.87,0.793452070478027
2015,119,"MIDDLESEX",411.91,96,478.5,48.92,1.74,193.0534,157.58,-110.4,-0.571862500220146
2015,109,"LOUISA",297.37,211,278.5,62.58,15.95,247.67948,0,46.63,0.188267514127533
2015,111,"LUNENBURG",345.54,162,1089,187.86,5.87,174.329,0,181.99,1.04394564300833
2015,115,"MATHEWS",392.4,116,35,4.32,1.67,0,0,2.65,Inf
2015,191,"WASHINGTON",392.64,115,317,38.82,12.98,4342.9,0,25.84,0.00594994128347418
2015,29,"BUCKINGHAM",313.3,195,52,10.8,3.63,129.87,0,7.17,0.0552090552090552
2015,33,"CAROLINE",379.77,128,2192,298.77,3.41,2218.173346,553.253,-257.893,-0.116263681765474
2015,53,"DINWIDDIE",371.73,136,1371,198.55,5.79,53.35517,6.397,186.363,3.49287613552726
2015,141,"PATRICK",382.08,126,269,36.09,7.71,291.09333,0,28.38,0.0974945045975461
2015,177,"SPOTSYLVANIA",351.13,157,120,20.06,5.77,4104.98534,4.954,9.336,0.00227430775672393
2015,35,"CARROLL",368.97,139,692.5,102.5,3.7,637.7033,0,98.8,0.154930984362163
2015,57,"ESSEX",401.44,107,124.5,14.19,2.39,161.23106,146.72,-134.92,-0.836811467964051
2015,41,"CHESTERFIELD",353.07,155,130,21.46,5.2,32334.761383,13.1,3.16,0.0000977276424764764
2015,125,"NELSON",320.73,187,828.5,164.98,16.23,990.982,374.2,-225.45,-0.227501609514603
2015,147,"PRINCE EDWARD",326.15,182,109.5,21.22,5.81,448.602554,0,15.41,0.0343511196327251
2015,97,"KING AND QUEEN",420.45,88,380.5,35.66,2.58,322.20536,319.62036,-286.54036,-0.889309724704766
2015,179,"STAFFORD",339.6,168,105.5,18.87,2.95,6645.188,0,15.92,0.0023957185259469
2015,107,"LOUDOUN",328.09,180,2056.5,394.18,40.25,4494.956788,7.732,346.198,0.0770192053735045
2015,71,"GILES",333.16,175,31,5.78,5.12,25211.7529,0,0.66,0.0000261782670414797
2015,1,"ACCOMACK",329.05,179,5939.5,1132.13,9.82,4998.722964,3573.13335,-2450.82335,-0.490289893568905
2015,127,"NEW KENT",433.02,75,458,36.58,1.2,7389.933123,10.1,25.28,0.00342086992929882
2015,185,"TAZEWELL",386.84,121,245,31.57,3.74,1486.53254,0,27.83,0.0187214199831778
2015,21,"BLAND",338.41,170,135,24.44,1.81,134.832181,0,22.63,0.167838270004696
2015,91,"HIGHLAND",302.37,206,20,4.39,1.97,2408.4353,0,2.42,0.00100480174825539
2015,61,"FAUQUIER",367.23,141,657,98.65,30.7,1132.618,0,67.95,0.0599937489956896
2015,69,"FREDERICK",285.1,223,224.5,53.31,21.37,2043.054722,0,31.94,0.015633453013306
2015,17,"BATH",299.61,208,19,4.21,1.55,5093.774,0,2.66,0.000522206128501186
2015,3,"ALBEMARLE",331.8,176,1206.5,226.12,21.83,5045.107128,0,204.29,0.040492698136419
2015,51,"DICKENSON",366.23,142,12,1.81,1.81,2222.7,0,0,0
2015,49,"CUMBERLAND",305.09,203,167,36.1,4.97,0,0,31.13,Inf
2015,85,"HANOVER",349.87,158,3263,548.99,35.84,1166.399518,450.0197,63.1303,0.0541240792933867
2015,81,"GREENSVILLE",348.83,159,246,41.65,0.85,814.8588,34.6,6.2,0.0076086801787009
2015,5,"ALLEGHANY",345.76,162,99.5,17.16,1.64,15006.3889,0,15.52,0.00103422616216484
2015,165,"ROCKINGHAM",268.64,239,5167,1315.01,66.55,8888.920236,258.2151,990.2449,0.111402158384718
2015,171,"SHENANDOAH",308.36,200,824,175.49,22.36,2413.225626,13.63,139.5,0.0578064473114459
2015,145,"POWHATAN",327.87,180,81,15.53,3.45,68.50376,1,11.08,0.161742946664533
2015,175,"SOUTHAMPTON",347.9,160,2815.5,479.7,3.58,1169.880569,160.031,316.089,0.270189118766362
2015,139,"PAGE",265.96,242,267,68.81,5.03,504.351,22.792,40.988,0.0812687989118689
2015,133,"NORTHUMBERLAND",376.11,132,38,5.34,0.28,724.80531,0,5.06,0.00698118505781918
2015,75,"GOOCHLAND",303.18,205,66.5,14.52,4.69,887.560859,0,9.83,0.0110752968659245
2015,65,"FLUVANNA",322.36,186,111.5,22.08,5.35,335.5089,0,16.73,0.0498645490477302
2015,95,"JAMES CITY",406.68,101,38.5,4.14,1.67,2009.271944,0,2.47,0.00122930099500757
2015,63,"FLOYD",312.8,195,187,38.83,26.48,64.036,16.722,-4.372,-0.0682740958211006
2015,149,"PRINCE GEORGE",352.84,155,7,1.16,1.16,257.33418,117,-117,-0.454661716527513
2015,77,"GRAYSON",340.53,167,128.5,22.85,7.29,44.88668,0,15.56,0.346650721327574
2015,131,"NORTHAMPTON",304.7,203,7810.5,1688.37,9.84,1234.684265,804.809953,873.72005,0.707646541522905
2015,137,"ORANGE",320.06,188,595,119.12,9.01,798.968,2,108.11,0.135312052547787
2015,79,"GREENE",316.17,192,42.5,8.69,7.56,246.82745,0,1.13,0.00457809696611945
2015,195,"WISE",380.14,128,27.5,3.75,1.5,2278.3525,0,2.25,0.00098755570088474
2015,183,"SUSSEX",368.1,140,1390.5,207.3,2.31,382.643533,79.306,125.684,0.328462365519712
2015,87,"HENRICO",375.83,132,26.5,3.72,3.72,7642.64,167.37,-167.37,-0.0218995006960945
2015,101,"KING WILLIAM",395.25,113,2037.5,245.17,1.87,8154.467277,424.781,-181.481,-0.0222554084571379
2015,103,"LANCASTER",378.18,130,12,1.66,1.66,84.752549,0,0,0
2015,187,"WARREN",330.82,177,35,6.6,6.6,3628.83,0,0,0
2015,9,"AMHERST",344.59,163,147,25.52,4.69,6452.7291,0,20.83,0.00322809150627445
