"Year","County_Code","name","PPT","Irrigation","Max_Tot_Area","All_Irrigation","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Large_Farm_unreported","C_tot_lg"
2013,109,"LOUISA",456.45,306,365,118.93,29.33,236.89296,0,89.6,0.378229897587501
2013,111,"LUNENBURG",386.68,375,1484,592.6,24.36,160.405,0,568.24,3.5425329634363
2013,115,"MATHEWS",371.97,390,117,48.59,7.89,0.95117,0,40.7,42.789406730658
2013,191,"WASHINGTON",448.48,314,836,279.53,51.83,2699.639,0,227.7,0.0843446105201473
2013,29,"BUCKINGHAM",433.35,329,469,164.31,9.11,141.67,0,155.2,1.09550363520858
2013,33,"CAROLINE",400.95,361,3411,1311.24,30.37,2088.19321,352.624,928.246,0.444521127429583
2013,53,"DINWIDDIE",339.96,422,1885,847.07,51.68,22.43832,2.592,792.798,35.3323243451381
2013,141,"PATRICK",461.29,301,432,138.47,42.95,256.589,0,95.52,0.372268491634482
2013,177,"SPOTSYLVANIA",378.04,384,346,141.48,32.3,4032.42184,0.07,109.11,0.027058180996262
2013,35,"CARROLL",446.38,316,1086,365.44,20.19,351.5007,0,345.25,0.982217105115296
2013,57,"ESSEX",374.68,387,246,101.38,16.07,288.73802,160.99,-75.68,-0.262106112662267
2013,41,"CHESTERFIELD",386.88,375,571,228.01,18.37,31194.74348,20.6,189.04,0.00605999533611167
2013,125,"NELSON",463.64,298,1016,322.41,46.01,862.181221,194.146221,82.25378,0.095401961903784
2013,147,"PRINCE EDWARD",407.73,354,526,198.28,22.62,383.845,0,175.66,0.457632638174263
2013,97,"KING AND QUEEN",367.27,395,1221,513.58,26.92,148.32,145.63,341.03,2.29928532901834
2013,179,"STAFFORD",369.34,393,221,92.49,10.46,4106.518,0,82.03,0.019975560803581
2013,107,"LOUDOUN",300.5,462,3666,1803.55,119.06,2266.551629,0.1829,1684.3071,0.74311437623996
2013,71,"GILES",426.94,335,193,68.85,11.42,24397.319,0,57.43,0.00235394716935906
2013,1,"ACCOMACK",325.59,436,9716,4510.95,26.93,3885.938636,2455.9686,2028.0514,0.521894859896084
2013,127,"NEW KENT",410.58,351,495,185.01,6.73,5432.23891,47.8,130.48,0.02401956212931
2013,185,"TAZEWELL",413.66,348,330,122.29,10.75,1479.415,0,111.54,0.075394666134925
2013,21,"BLAND",361.56,400,801,341.18,8.94,61.42263,0,332.24,5.40908131091098
2013,91,"HIGHLAND",365.88,396,20,8.43,3.8,2536.5408,0,4.63,0.0018253205310161
2013,61,"FAUQUIER",329.61,432,920,423.22,99.82,1081.42624,0,323.4,0.299049521861056
2013,69,"FREDERICK",319.36,443,520,245.3,75.01,1733.884263,0,170.29,0.0982130143481209
2013,17,"BATH",363.2,399,109,46.31,8.07,4687.6,0,38.24,0.00815769263589043
2013,3,"ALBEMARLE",443.84,318,1456,493.04,56.89,3691.724044,0,436.15,0.118142633306749
2013,51,"DICKENSON",408.86,353,12,4.51,4.51,2198.487,0,0,0
2013,49,"CUMBERLAND",428.36,334,222,78.96,9.6,1.55031,0,69.36,44.7394392089324
2013,85,"HANOVER",441.71,320,3569,1216.16,94.73,920.863018,387.737,733.693,0.796744994270147
2013,81,"GREENSVILLE",349.75,412,734,322.02,3.95,765.2002,26.56,291.51,0.380959126774928
2013,5,"ALLEGHANY",351.69,410,191,83.39,4.8,14453.7408,0,78.59,0.00543734671096357
2013,165,"ROCKINGHAM",355.67,406,5645,2440.53,151.32,8510.58959,189.61575,2099.59425,0.246703736303656
2013,171,"SHENANDOAH",335.58,426,1110,503.53,56.7,2127.3073,10,436.83,0.205344098617064
2013,145,"POWHATAN",429.28,333,230,81.56,11.35,49.46959,0.5,69.71,1.4091485294299
2013,175,"SOUTHAMPTON",433.76,328,3507,1224.91,31.43,1426.428095,65.13,1128.35,0.791031811526399
2013,139,"PAGE",365.8,396,1005,423.79,19.82,641.736,25.65,378.32,0.589525910966503
2013,133,"NORTHUMBERLAND",330.71,431,62,28.46,4.59,93.23522,0,23.87,0.25601913096789
2013,75,"GOOCHLAND",485.07,277,112,33.04,9.44,879.82863,0,23.6,0.0268234053715665
2013,65,"FLUVANNA",467.32,295,264,82.93,19.16,324.80702,0,63.77,0.196331963514828
2013,95,"JAMES CITY",434.51,327,102,35.52,9.4,2436.65764,0,26.12,0.0107196019544215
2013,63,"FLOYD",394.45,368,779,305.27,76.81,57.593,12.113,216.347,3.75648082232216
2013,149,"PRINCE GEORGE",410.96,351,8,2.99,2.99,96.14484,0,0,0
2013,77,"GRAYSON",552.63,209,619,137.76,17.14,20.02731,0,120.62,6.02277589950922
2013,131,"NORTHAMPTON",317.55,444,9338,4415,22.69,1050.15797,739.678419,3652.63158,3.47817345994146
2013,137,"ORANGE",412.16,350,1556,579.92,19.75,734.7035,1.8,558.37,0.759993657305294
2013,79,"GREENE",376.55,385,154,63.14,19.27,236.5888,0,43.87,0.185427205345308
2013,195,"WISE",414.07,348,115,42.62,5.56,2710.2101,0,37.06,0.0136742166225416
2013,183,"SUSSEX",398.12,364,1645,637.62,9.69,249.0034,14.9,613.03,2.46193425471299
2013,87,"HENRICO",441.84,320,49,16.7,16.7,8744.904,51.54,-51.54,-0.00589371821577458
2013,101,"KING WILLIAM",388.39,374,2690,1071.32,6.77,7530.540109,175.069,889.481,0.118116494584094
2013,103,"LANCASTER",334.15,428,12,5.47,5.47,163.16106,0,0,0
2013,187,"WARREN",320.61,441,151,70.91,32.87,3284.985,0,38.04,0.0115799615523359
2013,9,"AMHERST",446.54,315,176,59.04,12.08,6247.357,0,46.96,0.0075167786953747
2013,155,"PULASKI",407.61,354,320,120.63,10.55,1609.155,0,110.08,0.0684085746867144
2013,19,"BEDFORD",390.62,371,676,267.06,62.82,6466.1927,11.55,192.69,0.0297996068072639
2013,173,"SMYTH",459.08,303,452,145.84,21.3,1888.6984,0,124.54,0.065939590990282
2014,67,"FRANKLIN",271.69,490,1126,587.53,126.27,466.632626,0,461.26,0.988486390147953
2014,37,"CHARLOTTE",296.22,466,1454,721.51,100.24,58.483169,12.2,609.07,10.4144493264378
2014,99,"KING GEORGE",244.49,518,672,370.67,18.75,543.0164,160.32,191.6,0.352843855176381
2014,135,"NOTTOWAY",254.93,507,457,246.73,29.69,375.044,0,217.04,0.578705431895991
2014,25,"BRUNSWICK",366.16,396,2115,891.87,53.13,642.34081,0,838.74,1.30575542911558
2014,161,"ROANOKE",371.66,390,96,39.87,34.05,4956.177789,0,5.82,0.00117429201448689
2014,36,"CHARLES CITY",279.3,483,1435,738.06,10.8,438.635894,413.107,314.153,0.716204497391178
2014,550,"CHESAPEAKE CITY",282.86,479,314,160.16,96.4,2132.5841,0,63.76,0.0298980002711265
2014,11,"APPOMATTOX",290.87,471,508,254.79,40.63,7.05,0,214.16,30.377304964539
2014,73,"GLOUCESTER",332.32,430,98,44.87,26.56,481,0,18.31,0.0380665280665281
2014,47,"CULPEPER",314.87,447,1266,602.61,79.49,961.366139,44.5845,478.5355,0.497766127375535
2014,105,"LEE",352.92,409,1374,598.42,88.85,866.36975,0,509.57,0.588166888329146
2014,193,"WESTMORELAND",221.02,541,1673,963.8,70.28,1115.52556,764.65,128.87,0.115524022596129
2014,143,"PITTSYLVANIA",316.68,445,5606,2656.48,99.99,758.7,14.36,2542.13,3.350639251351
2014,117,"MECKLENBURG",365.16,397,4163,1759.91,99.77,672.538853,0,1660.14,2.46846705226709
2014,121,"MONTGOMERY",260.51,501,384,204.86,21.87,9999.74204,34.245,148.745,0.0148748837125002
2014,89,"HENRY",282.88,479,525,267.79,20.4,1148.593,0,247.39,0.215385258311691
2014,93,"ISLE OF WIGHT",261.33,501,934,498.29,23.47,6374.76442,88.4,386.42,0.0606171419900094
2014,169,"SCOTT",419.56,342,637,231.98,65.55,396.189,0,166.43,0.420077286345658
2014,167,"RUSSELL",354.57,407,251,108.78,51.14,234.0681,0,57.64,0.246253120352581
2014,59,"FAIRFAX",305.93,456,101,49.04,49.04,33259.414824,0,0,0
2014,31,"CAMPBELL",318.57,443,1328,626.46,61.33,2122.17432,112.41,452.72,0.213328375399435
2014,157,"RAPPAHANNOCK",333.64,428,335,152.68,43.3,13.91,0,109.38,7.86340762041697
2014,23,"BOTETOURT",332.13,430,253,115.85,35.26,1177.104656,0,80.59,0.0684646004832386
2014,197,"WYTHE",298.23,464,1061,524.24,27.18,2947.46241,0,497.06,0.168639979364487
2014,43,"CLARKE",277.29,485,514,265.46,48.55,252.062,44.08,172.83,0.685664638065238
2014,83,"HALIFAX",347.24,415,2617,1156.5,98.55,704.805,0,1057.95,1.50105348287824
2014,800,"SUFFOLK CITY",273.16,489,1167,607.68,56.76,35421.587929,111.68,439.24,0.0124003475191577
2014,113,"MADISON",327.23,435,333,154.25,33.35,47.32921,0,120.9,2.55444787690308
2014,163,"ROCKBRIDGE",282.17,480,700,357.79,30.16,813.24,0,327.63,0.402870001475579
2014,810,"VIRGINIA BEACH CITY",328.31,434,431,199.19,30.04,7977.554559,4.8877,164.2623,0.0205905580193977
2014,15,"AUGUSTA",233.66,528,3813,2143.85,111.89,4047.817495,377.7,1654.26,0.408679492601482
2014,45,"CRAIG",294.57,467,130,64.65,14.92,1220.76,0,49.73,0.0407369179855172
2014,181,"SURRY",278.31,484,1472,758.66,33.5,82.733835,22.67,702.49,8.49096382393008
2014,159,"RICHMOND",240.86,521,243,134.81,11.65,105.23983,0,123.16,1.17027935145847
2014,153,"PRINCE WILLIAM",340.73,421,1173,525.86,39.9,24791.167478,10.52,475.44,0.0191777979162099
2014,199,"YORK",282.21,480,41,20.96,20.96,7488,0,0,0
2014,7,"AMELIA",263.84,498,886,469.85,57.8,47.175912,12.67,399.38,8.46576108586942
2014,119,"MIDDLESEX",285.02,477,651,330.67,13.21,177.3672,118.98,198.48,1.11903440996983
2014,109,"LOUISA",303.66,458,365,178.01,43.89,249.757614,0,134.12,0.537000645754087
2014,111,"LUNENBURG",299.67,462,1484,730.08,30.01,178.436,0,700.07,3.92336748189827
2014,115,"MATHEWS",293.89,468,117,58.31,9.47,0.857,0,48.84,56.9894982497083
2014,191,"WASHINGTON",369.98,392,836,348.97,64.7,3988.898,0,284.27,0.0712652968313554
2014,29,"BUCKINGHAM",310.5,452,469,225.74,12.51,131.51,0,213.23,1.62139761234887
2014,33,"CAROLINE",221.3,541,3411,1965.05,45.51,2763.579274,810.633,1108.907,0.401257532372129
2014,53,"DINWIDDIE",299.62,462,1885,927.36,56.58,57.35252902,12.72234832,858.05765,14.9611126947999
2014,141,"PATRICK",362.82,399,432,183.55,56.93,253.8679,0,126.62,0.498763333213849
2014,177,"SPOTSYLVANIA",283.99,478,346,176.12,40.21,3963.78936,3.109,132.801,0.0335035462126575
2014,35,"CARROLL",292.52,469,1086,542.37,29.97,204.4787,0,512.4,2.50588447598699
2014,57,"ESSEX",260.57,501,246,131.24,20.81,429.714714,311.47,-201.04,-0.467845278390909
2014,41,"CHESTERFIELD",253.4,509,571,309.49,24.93,31354.534682,16.6,267.96,0.00854613224905648
2014,125,"NELSON",290.21,472,1016,510.66,72.88,1031.055,381.733,56.047,0.054358884831556
2014,147,"PRINCE EDWARD",265.05,497,526,278.38,31.75,460.975937,0,246.63,0.535017080511949
2014,97,"KING AND QUEEN",296.02,466,1221,605.89,31.76,321.5699,318.88,255.25,0.793762102734118
2014,179,"STAFFORD",261.06,501,221,117.9,13.34,5402.967,0,104.56,0.0193523299327943
2014,107,"LOUDOUN",302.52,459,3666,1791.84,118.28,3745.151297,3.894,1669.666,0.445820707253526
2014,71,"GILES",287.27,475,193,97.62,16.19,24325.29,0,81.43,0.00334754488024603
2014,1,"ACCOMACK",219.95,542,9716,5607.64,33.48,4938.812361,3246.88297,2327.27703,0.471221998304219
2014,127,"NEW KENT",292.41,470,495,247.74,9.01,6945.48389934,67.087,171.643,0.0247128929369933
2014,185,"TAZEWELL",354.4,408,330,143.37,12.6,1575.4902,0,130.77,0.0830027378145545
2014,21,"BLAND",316.33,446,801,380.42,9.97,89.362,0,370.45,4.14549808643495
2014,91,"HIGHLAND",186.68,575,20,12.25,5.51,2508.8215,0,6.74,0.00268652034431306
2014,61,"FAUQUIER",315.25,447,920,437.91,103.29,1101.35295,0,334.62,0.303826307452121
2014,69,"FREDERICK",250.34,512,520,283.51,86.69,1740.5716,0,196.82,0.113077795822935
2014,17,"BATH",199.77,562,109,65.23,11.37,4392.794,0,53.86,0.0122609892473902
2014,3,"ALBEMARLE",300.58,461,1456,714.75,82.47,3713.283324,0,632.28,0.17027518366654
2014,51,"DICKENSON",426.24,336,12,4.29,4.29,2286.681097,0,0,0
2014,49,"CUMBERLAND",271.04,491,222,116.07,14.12,12.44849,0,101.95,8.18974831485586
2014,85,"HANOVER",241.27,521,3569,1980.06,154.23,1116.707395,454.8596,1370.9704,1.2276899088682
2014,81,"GREENSVILLE",330.77,431,734,336.87,4.13,641.07068,28.11,304.63,0.475189412811704
2014,5,"ALLEGHANY",267.37,495,191,100.68,5.8,14955.5019,0,94.88,0.00634415351851214
2014,165,"ROCKINGHAM",292.05,470,5645,2825.24,175.17,8764.538539,369.2331,2280.8369,0.260234682048672
2014,171,"SHENANDOAH",306.71,455,1110,537.81,60.56,1796.91729,10.114,467.136,0.259965220769844
2014,145,"POWHATAN",249.85,512,230,125.4,17.45,77.87451,0,107.95,1.38620454883119
2014,175,"SOUTHAMPTON",318.96,443,3507,1654.37,42.46,1509.779071,170.44,1441.47,0.954755584898421
2014,139,"PAGE",298.21,464,1005,496.57,23.22,632.4769,21.35,452,0.714650606211863
2014,133,"NORTHUMBERLAND",250.8,511,62,33.74,5.44,84.42868,0,28.3,0.335194154403456
2014,75,"GOOCHLAND",255.5,506,112,60.35,17.24,845.193335,0,43.11,0.0510060813482397
2014,65,"FLUVANNA",286.49,476,264,133.81,30.92,326.3597,0,102.89,0.315265640947703
2014,95,"JAMES CITY",312.99,449,102,48.77,12.91,2604.292762,0,35.86,0.0137695732688904
2014,63,"FLOYD",339.15,423,779,350.89,88.29,65.694704,19.19,243.41,3.70516929340301
2014,149,"PRINCE GEORGE",289.39,473,8,4.03,4.03,163.28159,86.4,-86.4,-0.52914722351736
2014,77,"GRAYSON",292.61,469,619,309.14,38.46,37.94715,0,270.68,7.13307850523689
2014,131,"NORTHAMPTON",244.31,518,9338,5150.83,26.48,1145.40063,848.864255,4275.48574,3.73274261251279
2014,137,"ORANGE",263.96,498,1556,825.15,28.11,764.52979,1,796.04,1.04121515003359
2014,79,"GREENE",304.61,457,154,74.94,22.87,251.34128,0,52.07,0.207168516051164
2014,195,"WISE",422.5,340,115,41.64,5.43,2490.8687,0,36.21,0.014537097037672
2014,183,"SUSSEX",296.77,465,1645,814.54,12.38,248.88835,50.75,751.41,3.0190645725282
2014,87,"HENRICO",247.66,514,49,26.82,26.82,9518.13294,112.91,-112.91,-0.0118626206118109
2014,101,"KING WILLIAM",254.98,507,2690,1452.29,9.18,6771.040797,603.948,839.162,0.12393397487308
2014,103,"LANCASTER",278.42,484,12,6.18,6.18,192.38879,0,0,0
2014,187,"WARREN",292.96,469,151,75.41,34.96,3492.431929,0,40.45,0.0115821870897802
2014,9,"AMHERST",321.95,440,176,82.46,16.87,6378.15405,0,65.59,0.010283539639498
2014,155,"PULASKI",274.75,487,320,165.95,14.52,1691.3424,0,151.43,0.0895324329361104
2014,19,"BEDFORD",337.48,425,676,305.94,71.96,6311.76544,11.55,222.43,0.0352405364417344
2014,173,"SMYTH",333.09,429,452,206.49,30.15,2008.1989,0,176.34,0.0878100271840603
2015,67,"FRANKLIN",320.35,442,1126,529.97,113.9,421.864605,1,415.07,0.983893872774655
2015,37,"CHARLOTTE",354.44,408,1454,631.71,87.76,95.041825,7.8,536.15,5.64120059773684
2015,99,"KING GEORGE",381.6,380,672,271.92,13.76,824.2276,80.22,177.94,0.215886971025964
2015,135,"NOTTOWAY",337.07,425,457,206.82,24.89,358.64,0,181.93,0.50727749275039
2015,25,"BRUNSWICK",356.97,405,2115,912.13,54.34,749.95133,0,857.79,1.14379422461988
2015,161,"ROANOKE",282.67,479,96,48.97,41.83,4381.6087,0,7.14,0.00162953848434708
2015,36,"CHARLES CITY",382.95,379,1435,579.14,8.48,336.318111,314.87,255.79,0.760559695222598
2015,550,"CHESAPEAKE CITY",347.64,414,314,138.43,83.32,1776.588909,0.668579,54.44142,0.0306437914388669
2015,11,"APPOMATTOX",328.02,434,508,234.77,37.43,0,0,197.34,Inf
2015,73,"GLOUCESTER",414.66,347,98,36.21,21.43,242.17,0,14.78,0.0610315067927489
2015,47,"CULPEPER",340.25,422,1266,568.91,75.05,1036.09565,41.828,452.032,0.436284043852515
2015,105,"LEE",401.76,360,1374,526.72,78.2,854.241,0,448.52,0.525050893132032
2015,193,"WESTMORELAND",397.98,364,1673,648.47,47.29,917.77662,611.9352,-10.7552,-0.0117187557033214
2015,143,"PITTSYLVANIA",371.21,391,5606,2334.12,87.85,736.937,0,2246.27,3.04811673182375
2015,117,"MECKLENBURG",339.65,422,4163,1870.74,106.05,698.787662,0,1764.69,2.52535941311454
2015,121,"MONTGOMERY",298.43,464,384,189.73,20.26,9358.167,43.0552,126.4148,0.0135085001154606
2015,89,"HENRY",356.03,406,525,226.98,17.29,1179.27275,0,209.69,0.177812978380108
2015,93,"ISLE OF WIGHT",406.22,356,934,354.07,16.68,6739.755983,78.2,259.19,0.0384568819188361
2015,169,"SCOTT",348.57,413,637,280.15,79.16,408.53,0,200.99,0.491983452867598
2015,167,"RUSSELL",406.46,356,251,95.15,44.73,437.328907,0,50.42,0.115290801026331
2015,59,"FAIRFAX",377.92,384,101,41.3,41.3,33104.446393,0,0,0
2015,31,"CAMPBELL",313.32,449,1328,634.95,62.16,2162.7238,0,572.79,0.264846579114726
2015,157,"RAPPAHANNOCK",329.29,433,335,154.46,43.8,10.94,0,110.66,10.1151736745887
2015,23,"BOTETOURT",356.79,405,253,109.11,33.21,2002.25746,0,75.9,0.0379072129914801
2015,197,"WYTHE",343.63,418,1061,472.26,24.48,2814.857,0,447.78,0.159077352774937
2015,43,"CLARKE",312.16,450,514,246.3,45.04,255.3575,19.68,181.58,0.711081522962905
2015,83,"HALIFAX",353.12,409,2617,1139.78,97.12,776.098,0.298,1042.362,1.34308038417829
2015,800,"SUFFOLK CITY",366.97,395,1167,490.86,45.85,34911.677898,119.5,325.51,0.00932381425352941
2015,113,"MADISON",268.34,494,333,175.17,37.88,46.79,0,137.29,2.93417396879675
2015,163,"ROCKBRIDGE",295.54,466,700,347.36,29.28,782.907958,0,318.08,0.40628019775474
2015,810,"VIRGINIA BEACH CITY",323.91,438,431,201.02,30.32,8766.928548,4.0083,166.6917,0.0190136943728174
2015,15,"AUGUSTA",274.64,487,3813,1977.38,103.2,4043.103973,386.345,1487.835,0.36799325714496
2015,45,"CRAIG",369.31,393,130,54.4,12.55,1489.584,0,41.85,0.0280950923210776
2015,181,"SURRY",396.53,365,1472,572.13,25.26,83.449298,26.4,520.47,6.23696079504468
2015,159,"RICHMOND",412.51,349,243,90.31,7.8,132.54832,0,82.51,0.622489971958905
2015,153,"PRINCE WILLIAM",386.76,375,1173,468.41,35.54,25125.21705243,9.99,422.88,0.0168308993756176
2015,199,"YORK",406.78,355,41,15.5,15.5,6956.45342,0,0,0
2015,7,"AMELIA",342.43,420,886,396.26,48.75,61.591622,26.52,320.99,5.21158543283695
2015,119,"MIDDLESEX",411.91,350,651,242.63,9.69,193.0534,157.58,75.36,0.390358315367665
2015,109,"LOUISA",297.37,465,365,180.73,44.56,247.67948,0,136.17,0.549783131004635
2015,111,"LUNENBURG",345.54,416,1484,657.39,27.02,174.329,0,630.37,3.61597898226916
2015,115,"MATHEWS",392.4,370,117,46.1,7.49,0,0,38.61,Inf
2015,191,"WASHINGTON",392.64,369,836,328.49,60.9,4342.9,0,267.59,0.0616155103732529
2015,29,"BUCKINGHAM",313.3,449,469,224.24,12.43,129.87,0,211.81,1.63093863093863
2015,33,"CAROLINE",379.77,382,3411,1387.52,32.14,2218.173346,553.253,802.127,0.361616012313223
2015,53,"DINWIDDIE",371.73,390,1885,782.83,47.76,53.35517,6.397,728.673,13.6570270509868
2015,141,"PATRICK",382.08,380,432,174.81,54.22,291.09333,0,120.59,0.414265761431222
2015,177,"SPOTSYLVANIA",351.13,411,346,151.43,34.58,4104.98534,4.954,111.896,0.0272585626335026
2015,35,"CARROLL",368.97,393,1086,454.48,25.11,637.7033,0,429.37,0.673306849752855
2015,57,"ESSEX",401.44,361,246,94.57,14.99,161.23106,146.72,-67.14,-0.416421004736929
2015,41,"CHESTERFIELD",353.07,409,571,248.69,20.03,32334.761383,13.1,215.56,0.00666650968741432
2015,125,"NELSON",320.73,441,1016,477.12,68.09,990.982,374.2,34.83,0.0351469552423757
2015,147,"PRINCE EDWARD",326.15,436,526,244.21,27.86,448.602554,0,216.35,0.48227545311746
2015,97,"KING AND QUEEN",420.45,342,1221,444.67,23.31,322.20536,319.62036,101.73964,0.315760234404542
2015,179,"STAFFORD",339.6,422,221,99.31,11.23,6645.188,0,88.08,0.0132547040053645
2015,107,"LOUDOUN",328.09,434,3666,1694.24,111.84,4494.956788,7.732,1574.668,0.350318829360902
2015,71,"GILES",333.16,429,193,88.17,14.62,25211.7529,0,73.55,0.00291729021348611
2015,1,"ACCOMACK",329.05,433,9716,4479.91,26.74,4998.722964,3573.13335,880.03665,0.176052295023726
2015,127,"NEW KENT",433.02,329,495,173.42,6.31,7389.933123,10.1,157.01,0.0212464710284497
2015,185,"TAZEWELL",386.84,375,330,131.78,11.58,1486.53254,0,120.2,0.0808593130426866
2015,21,"BLAND",338.41,424,801,361.65,9.48,134.832181,0,352.17,2.61191354606954
2015,91,"HIGHLAND",302.37,460,20,9.8,4.41,2408.4353,0,5.39,0.00223796753020519
2015,61,"FAUQUIER",367.23,395,920,386.97,91.27,1132.618,0,295.7,0.261076550081316
2015,69,"FREDERICK",285.1,477,520,264.13,80.76,2043.054722,0,183.37,0.0897528578287391
2015,17,"BATH",299.61,462,109,53.62,9.35,5093.774,0,44.27,0.00869100199576974
2015,3,"ALBEMARLE",331.8,430,1456,666.69,76.93,5045.107128,0,589.76,0.116897418634953
2015,51,"DICKENSON",366.23,396,12,5.06,5.06,2222.7,0,0,0
2015,49,"CUMBERLAND",305.09,457,222,108.03,13.14,0,0,94.89,Inf
2015,85,"HANOVER",349.87,412,3569,1565.8,121.97,1166.399518,450.0197,993.8103,0.852032502297382
2015,81,"GREENSVILLE",348.83,413,734,322.8,3.96,814.8588,34.6,284.24,0.348821169999023
2015,5,"ALLEGHANY",345.76,416,191,84.61,4.87,15006.3889,0,79.74,0.00531373673782371
2015,165,"ROCKINGHAM",268.64,493,5645,2963.5,183.74,8888.920236,258.2151,2521.5449,0.283672800863684
2015,171,"SHENANDOAH",308.36,454,1110,536.63,60.43,2413.225626,13.63,462.57,0.191681206687136
2015,145,"POWHATAN",327.87,434,230,106.29,14.79,68.50376,1,90.5,1.32109536761194
2015,175,"SOUTHAMPTON",347.9,414,3507,1546.07,39.68,1169.880569,160.031,1346.359,1.15085166441464
2015,139,"PAGE",265.96,496,1005,530.81,24.82,504.351,22.792,483.198,0.958058970835787
2015,133,"NORTHUMBERLAND",376.11,386,62,25.48,4.11,724.80531,0,21.37,0.0294837795821336
2015,75,"GOOCHLAND",303.18,459,112,54.74,15.64,887.560859,0,39.1,0.0440533171370956
2015,65,"FLUVANNA",322.36,440,264,123.69,28.58,335.5089,0,95.11,0.283479812309003
2015,95,"JAMES CITY",406.68,355,102,38.56,10.21,2009.271944,0,28.35,0.014109588343508
2015,63,"FLOYD",312.8,449,779,372.46,93.71,64.036,16.722,262.028,4.0918858142295
2015,149,"PRINCE GEORGE",352.84,409,8,3.48,3.48,257.33418,117,-117,-0.454661716527513
2015,77,"GRAYSON",340.53,421,619,277.5,34.52,44.88668,0,242.98,5.41318716376439
2015,131,"NORTHAMPTON",304.7,457,9338,4544.27,23.36,1234.684265,804.809953,3716.10005,3.00975735687374
2015,137,"ORANGE",320.06,442,1556,732.36,24.95,798.968,2,705.41,0.882901442861291
2015,79,"GREENE",316.17,446,154,73.14,22.32,246.82745,0,50.82,0.205892821078045
2015,195,"WISE",380.14,382,115,46.78,6.1,2278.3525,0,40.68,0.0178550070719961
2015,183,"SUSSEX",368.1,394,1645,690.17,10.49,382.643533,79.306,600.374,1.56901645584586
2015,87,"HENRICO",375.83,386,49,20.14,20.14,7642.64,167.37,-167.37,-0.0218995006960945
2015,101,"KING WILLIAM",395.25,367,2690,1051.26,6.64,8154.467277,424.781,619.839,0.076012200300108
2015,103,"LANCASTER",378.18,384,12,4.91,4.91,84.752549,0,0,0
2015,187,"WARREN",330.82,431,151,69.3,32.13,3628.83,0,37.17,0.0102429708749101
2015,9,"AMHERST",344.59,417,176,78.15,15.99,6452.7291,0,62.16,0.00963313336677965
2015,155,"PULASKI",340.99,421,320,143.46,12.55,1632.0812,0,130.91,0.0802104699202466
2015,19,"BEDFORD",342.9,419,676,301.62,70.94,6522.0234,12.217,218.463,0.0334961999676358
2015,173,"SMYTH",388.55,373,452,179.53,26.21,2014.97,0,153.32,0.0760904628853035
2016,67,"FRANKLIN",308.67,453,1126,543.16,116.74,446.312,0,426.42,0.955430281955224
2016,37,"CHARLOTTE",297.83,464,1454,718.42,99.81,93.83575,6,612.61,6.52853523310679
2016,99,"KING GEORGE",274.29,488,672,349.21,17.67,964.8982,197.865,133.675,0.138537930737149
2016,135,"NOTTOWAY",240.56,521,457,253.54,30.51,393.29,0,223.03,0.567087899514353
2016,25,"BRUNSWICK",298.74,463,2115,1042.76,62.12,806.1771,0,980.64,1.21640766030194
2016,161,"ROANOKE",367.48,395,96,40.38,34.49,4046.7388,0,5.89,0.00145549300093201
2016,36,"CHARLES CITY",339.32,423,1435,646.38,9.46,419.285785,387.29,249.63,0.595369575908709
2016,550,"CHESAPEAKE CITY",307.28,455,314,152.14,91.57,1960.575425,0.855503,59.7145,0.03045763975135
2016,11,"APPOMATTOX",303.78,458,508,247.76,39.5,7.4,0,208.26,28.1432432432432
2016,73,"GLOUCESTER",292.99,469,98,48.94,28.97,422.373822,0,19.97,0.0472803922966608
2016,47,"CULPEPER",353.22,409,1266,551.38,72.73,1034.936193,60.2215,418.4285,0.404303668989572
2016,105,"LEE",380.78,381,1374,557.45,82.77,309.077,0,474.68,1.53579852269823
2016,193,"WESTMORELAND",237.42,525,1673,935.3,68.2,601.53526,283.377,583.723,0.970388668488028
2016,143,"PITTSYLVANIA",350.85,411,5606,2453.51,92.35,747.996801,0,2361.16,3.15664451618423
2016,117,"MECKLENBURG",292.25,470,4163,2083.52,118.11,679.11661,0,1965.41,2.8940685164511
2016,121,"MONTGOMERY",326.21,436,384,178.28,19.04,8941.4788,46.9059,112.3341,0.0125632574334348
2016,89,"HENRY",356.55,405,525,226.42,17.25,1164.59295,0,209.17,0.17960781919554
2016,93,"ISLE OF WIGHT",349.21,413,934,410.76,19.35,7484.29422,88.5,302.91,0.0404727541563699
2016,169,"SCOTT",380.24,382,637,259.12,73.22,430.923,0,185.9,0.431399577186644
2016,167,"RUSSELL",396.57,365,251,97.56,45.86,485.507838,0,51.7,0.106486437403303
2016,59,"FAIRFAX",293.02,469,101,50.44,50.44,35149.0012527,0,0,0
2016,31,"CAMPBELL",329.67,432,1328,610.91,59.8,2384.014265,126.06,425.05,0.178291718401274
2016,157,"RAPPAHANNOCK",311.32,451,335,160.88,45.62,13.529,0,115.26,8.51947667972504
2016,23,"BOTETOURT",310.19,452,253,121.77,37.06,997.902854,0,84.71,0.0848880225769953
2016,197,"WYTHE",332.78,429,1061,484.69,25.13,2817.79137,0,459.56,0.163092273222485
